seqnames	start	end
chr5	176361295	176362212
chr5	176365225	176365947
chr5	176388252	176389511
chr5	176415988	176416978
chr5	176436703	176436957
chr5	176441577	176441784
chr5	176447611	176448998
chr5	176505237	176505352
chr5	176529914	176530093
chr5	176536636	176536761
chr5	176537054	176538215
chr5	176541610	176542104
chr5	176543074	176544167
chr5	176547904	176548064
chr5	176573960	176574449
chr5	176596685	176597570
chr5	176609462	176610216
chr5	176630433	176630652
chr5	176646955	176647704
chr5	176648912	176649322
chr5	176653282	176653705
chr5	176658142	176658455
chr5	176660559	176661114
chr5	176901876	176902072
chr5	176959245	176959365
chr5	176985631	176985912
chr5	176996440	176996572
chr5	176996728	176997041
chr5	177005786	177007110
chr5	177022204	177023673
chr5	177071760	177072124
chr5	177078098	177078209
chr5	177086568	177087527
chr5	177113837	177114161
chr5	177116914	177117247
chr5	177132884	177134627
chr5	177202193	177202535
chr5	177211230	177211358
chr5	177215463	177215572
chr5	177227908	177228097
chr5	177250674	177250937
chr5	177286797	177287054
chr5	177300258	177300753
chr5	177303412	177304219
chr5	177309826	177309962
chr5	177311862	177313066
chr5	177318036	177318316
chr5	177327843	177328009
chr5	177351246	177352153
chr5	177357335	177358265
chr5	177362660	177363380
chr5	177370721	177371063
chr5	177372245	177373188
chr5	177379447	177379598
chr5	177382750	177382879
chr5	177389198	177389998
chr5	177390442	177391001
chr5	177402542	177402949
chr5	177403375	177404634
chr5	177425788	177427175
chr5	177429327	177429566
chr5	177431557	177432061
chr5	177434472	177434688
chr5	177440272	177440620
chr5	177444859	177445710
chr5	177446297	177447487
chr5	177454278	177456579
chr5	177472843	177473182
chr5	177479030	177479217
chr5	177497307	177498003
chr5	177500909	177501181
chr5	177516722	177517518
chr5	177553960	177555008
chr5	177591866	177592682
chr5	177599285	177600584
chr5	177607556	177607709
chr5	177672226	177672345
chr5	177812395	177812523
chr5	177837456	177837672
chr5	177875564	177875777
chr5	178062062	178062309
chr5	178075895	178076700
chr5	178113184	178113789
chr5	178114656	178114780
chr5	178120844	178121428
chr5	178130543	178131406
chr5	178146054	178146426
chr5	178153321	178154289
chr5	178164108	178164592
chr5	178186312	178186442
chr5	178203989	178205639
chr5	178222009	178222267
chr5	178232177	178233125
chr5	178483726	178483979
chr5	178590213	178590830
chr5	178598058	178598241
chr5	178611373	178611495
chr5	178625830	178627414
chr5	178657668	178657965
chr5	178729952	178731137
chr5	178859627	178860573
chr5	178895731	178896202
chr5	179023469	179024207
chr5	179059988	179060859
chr5	179076621	179076764
chr5	179142848	179143154
chr5	179146329	179146649
chr5	179166982	179167372
chr5	179530475	179530912
chr5	179549997	179551436
chr5	179559166	179559946
chr5	179599132	179599243
chr5	179608107	179608575
chr5	179622669	179624630
chr5	179678116	179679342
chr5	179698049	179699517
chr5	179699666	179699812
chr5	179717155	179717292
chr5	179732180	179733597
chr5	179740975	179741332
chr5	179751736	179751870
chr5	179755233	179755401
chr5	179760266	179760452
chr5	179762117	179762420
chr5	179762522	179763399
chr5	179795796	179796695
chr5	179801912	179802201
chr5	179806103	179807210
chr5	179819007	179819285
chr5	179819430	179819620
chr5	179820630	179821939
chr5	179827735	179827884
chr5	179836533	179837200
chr5	179858144	179859335
chr5	179906804	179906945
chr5	179907291	179908238
chr5	180027654	180027787
chr5	180071309	180072501
chr5	180085690	180086241
chr5	180090193	180090713
chr5	180160323	180160435
chr5	180208761	180209299
chr5	180291599	180293014
chr5	180293153	180293829
chr5	180313725	180314153
chr5	180315798	180316091
chr5	180323550	180323683
chr5	180328717	180328989
chr5	180353176	180353891
chr5	180390127	180390302
chr5	180433525	180433659
chr5	180471088	180471212
chr5	180493982	180495194
chr5	180562800	180563013
chr5	180605977	180606092
chr5	180618963	180619352
chr5	180649157	180649572
chr5	180673798	180674279
chr5	180688495	180690075
chr5	180719132	180719299
chr5	180784646	180784764
chr5	180802203	180804245
chr5	180809644	180811060
chr5	180816641	180816892
chr5	180830479	180831930
chr5	180832052	180832208
chr5	180832210	180832931
chr5	180860476	180861790
chr5	180873770	180873898
chr5	180897369	180897520
chr5	181043866	181044040
chr5	181099468	181099632
chr5	181099689	181099824
chr5	181159386	181160685
chr5	181161336	181161628
chr5	181173307	181173874
chr5	181182036	181182445
chr5	181183679	181184453
chr5	181188466	181190331
chr5	181190741	181192093
chr5	181206217	181208053
chr5	181217179	181218477
chr5	181221756	181223944
chr5	181243454	181244464
chr5	181249362	181249548
chr5	181260668	181262317
chr6	172798	172954
chr6	188829	189549
chr6	193759	194342
chr6	195712	196311
chr6	209317	209512
chr6	215538	216017
chr6	224959	225782
chr6	235897	236647
chr6	252037	252266
chr6	257918	258076
chr6	259914	260524
chr6	266899	267016
chr6	285457	285706
chr6	291582	293558
chr6	314193	314314
chr6	336881	336990
chr6	337869	338254
chr6	367616	367879
chr6	389702	390062
chr6	391110	392339
chr6	393329	393550
chr6	393979	394222
chr6	399798	400290
chr6	403204	405156
chr6	410861	411060
chr6	411515	411919
chr6	414523	414757
chr6	422877	423023
chr6	429411	429984
chr6	432038	432280
chr6	445019	445353
chr6	446544	447754
chr6	455072	455410
chr6	474616	475088
chr6	478924	479223
chr6	483999	484400
chr6	484637	484835
chr6	490292	491653
chr6	492988	494478
chr6	498855	499947
chr6	501895	502579
chr6	506381	506998
chr6	509502	510160
chr6	511559	511730
chr6	516535	516734
chr6	516862	517005
chr6	531058	531260
chr6	548308	548864
chr6	558629	560086
chr6	583699	583831
chr6	593259	593796
chr6	660237	660478
chr6	668586	668774
chr6	674974	675090
chr6	684784	685141
chr6	692424	693402
chr6	710790	711713
chr6	722123	722289
chr6	754362	754607
chr6	755433	755558
chr6	777752	777905
chr6	846174	846636
chr6	861391	861608
chr6	1199652	1199768
chr6	1224267	1224425
chr6	1315468	1315588
chr6	1436436	1437062
chr6	1524066	1524457
chr6	1526935	1527388
chr6	1535381	1535539
chr6	1554872	1555316
chr6	1563843	1564017
chr6	1596232	1596470
chr6	1604270	1605070
chr6	1710830	1710993
chr6	1771237	1771729
chr6	2038200	2038430
chr6	2038834	2038957
chr6	2109536	2109749
chr6	2110603	2111514
chr6	2127444	2127925
chr6	2139259	2139480
chr6	2157974	2158180
chr6	2196243	2196545
chr6	2245103	2246477
chr6	2255110	2255237
chr6	2362186	2362312
chr6	2542882	2543349
chr6	2543533	2543662
chr6	2610926	2611235
chr6	2634386	2634855
chr6	2733303	2733541
chr6	2738316	2738830
chr6	2764620	2766143
chr6	2773132	2773307
chr6	2778661	2778792
chr6	2791247	2791443
chr6	2793561	2794104
chr6	2840935	2842145
chr6	2846374	2846772
chr6	2848721	2849121
chr6	2853760	2854594
chr6	2857567	2857945
chr6	2858783	2859486
chr6	2875212	2875324
chr6	2875536	2876541
chr6	2877836	2878310
chr6	2880249	2880443
chr6	2881627	2881746
chr6	2886109	2886467
chr6	2891472	2892093
chr6	2899712	2900029
chr6	2900480	2900902
chr6	2900904	2901130
chr6	2902971	2903575
chr6	2908539	2908833
chr6	2911806	2911998
chr6	2932125	2932699
chr6	2937064	2937186
chr6	2940127	2940882
chr6	2942819	2942960
chr6	2942989	2943450
chr6	2952608	2952908
chr6	2958117	2958458
chr6	2970850	2971993
chr6	2981119	2981258
chr6	2988588	2990604
chr6	2998638	3000423
chr6	3001971	3002088
chr6	3023279	3024362
chr6	3026829	3027290
chr6	3053380	3053978
chr6	3063623	3064403
chr6	3068207	3069369
chr6	3069444	3069653
chr6	3088450	3088578
chr6	3117952	3119306
chr6	3126476	3126687
chr6	3156911	3157780
chr6	3160216	3160754
chr6	3162619	3163328
chr6	3180455	3180575
chr6	3186963	3187086
chr6	3209342	3209962
chr6	3226957	3227215
chr6	3228046	3228398
chr6	3228919	3229115
chr6	3239352	3239572
chr6	3251493	3251970
chr6	3258682	3259744
chr6	3279682	3279990
chr6	3355265	3356031
chr6	3356145	3356704
chr6	3370342	3371314
chr6	3378436	3378601
chr6	3414797	3415079
chr6	3455091	3455748
chr6	3456547	3457985
chr6	3732664	3732790
chr6	3742481	3743026
chr6	3751299	3751522
chr6	3751658	3752269
chr6	3787944	3788202
chr6	3826570	3826758
chr6	3848917	3849762
chr6	3867804	3867924
chr6	3888085	3888261
chr6	3915183	3915818
chr6	3949608	3949750
chr6	3978148	3978695
chr6	3990928	3991150
chr6	4000221	4000343
chr6	4008433	4008699
chr6	4010734	4010975
chr6	4017960	4019086
chr6	4021106	4021965
chr6	4022224	4022596
chr6	4028242	4028491
chr6	4030788	4030972
chr6	4059243	4060158
chr6	4066047	4066299
chr6	4066349	4066479
chr6	4120149	4120276
chr6	4134797	4135580
chr6	4135762	4136453
chr6	4155720	4156333
chr6	4180307	4180429
chr6	4180893	4181073
chr6	4210611	4210856
chr6	4360353	4360673
chr6	4367749	4367891
chr6	4637874	4638218
chr6	4775013	4776788
chr6	4778196	4778344
chr6	4801633	4802145
chr6	4917159	4917339
chr6	4942047	4942497
chr6	4987577	4987808
chr6	5003425	5004365
chr6	5030583	5030911
chr6	5143741	5144019
chr6	5174098	5175173
chr6	5247108	5247220
chr6	5260202	5261726
chr6	5271012	5271211
chr6	5274365	5274497
chr6	5279955	5280271
chr6	5302366	5303546
chr6	5398608	5398867
chr6	5466462	5466593
chr6	5471056	5471243
chr6	5506451	5506590
chr6	5507065	5507616
chr6	5517864	5518156
chr6	5606362	5606572
chr6	5619235	5619503
chr6	5626898	5627538
chr6	5665213	5665856
chr6	5667760	5668158
chr6	5671263	5671503
chr6	5679514	5679711
chr6	5698920	5699048
chr6	5706655	5706923
chr6	5724059	5724258
chr6	5813714	5813910
chr6	5831398	5831889
chr6	5851018	5851671
chr6	5866292	5867458
chr6	5892041	5892737
chr6	5983231	5983350
chr6	5984418	5984540
chr6	6002073	6002286
chr6	6008939	6009063
chr6	6057549	6057680
chr6	6331677	6331815
chr6	6469716	6469857
chr6	6515761	6516274
chr6	6524923	6525288
chr6	6546574	6547456
chr6	6556926	6557208
chr6	6580553	6581405
chr6	6588573	6589142
chr6	6609906	6610568
chr6	6613760	6614029
chr6	6614163	6615323
chr6	6654623	6655386
chr6	6658905	6659312
chr6	6676945	6677359
chr6	6712285	6712605
chr6	6724645	6725014
chr6	6725102	6725251
chr6	6751386	6752075
chr6	6810942	6812098
chr6	6824976	6825140
chr6	6856467	6856898
chr6	6862185	6862355
chr6	6918531	6918891
chr6	7024232	7024372
chr6	7051309	7052256
chr6	7052676	7052877
chr6	7073571	7074107
chr6	7086113	7088685
chr6	7100362	7100516
chr6	7106711	7109783
chr6	7112536	7113239
chr6	7129487	7130056
chr6	7130360	7130569
chr6	7137215	7137906
chr6	7139000	7139289
chr6	7140879	7141326
chr6	7145268	7145491
chr6	7146277	7146720
chr6	7147973	7148689
chr6	7153883	7155133
chr6	7195835	7196169
chr6	7197412	7197611
chr6	7238882	7239116
chr6	7243317	7243704
chr6	7276069	7276300
chr6	7282233	7282511
chr6	7312405	7313689
chr6	7324773	7324927
chr6	7341454	7341574
chr6	7360472	7360653
chr6	7389327	7390569
chr6	7418486	7418684
chr6	7467957	7468205
chr6	7589894	7590790
chr6	7615571	7615978
chr6	7650652	7651065
chr6	7658537	7658665
chr6	7693623	7693749
chr6	7910480	7911122
chr6	7919995	7920611
chr6	8063733	8064979
chr6	8065501	8065649
chr6	8075645	8076037
chr6	8101883	8102915
chr6	8222548	8222746
chr6	8232703	8232822
chr6	8434933	8435920
chr6	8452148	8452340
chr6	8875937	8876058
chr6	9117340	9117479
chr6	9238393	9238650
chr6	9485449	9485568
chr6	9649635	9649773
chr6	9656983	9657093
chr6	9799350	9799603
chr6	10072060	10072181
chr6	10208145	10208266
chr6	10403929	10404637
chr6	10404842	10404966
chr6	10411902	10412386
chr6	10478197	10478520
chr6	10489931	10490065
chr6	10510673	10510792
chr6	10528042	10529204
chr6	10655699	10655971
chr6	10669920	10670060
chr6	10694321	10695368
chr6	10720334	10721366
chr6	10722801	10723449
chr6	10747129	10748137
chr6	10776521	10776645
chr6	10800904	10801101
chr6	10801311	10801622
chr6	10802381	10802509
chr6	10837858	10838057
chr6	10838124	10839168
chr6	10895828	10895955
chr6	11042739	11042894
chr6	11044107	11044584
chr6	11058861	11059026
chr6	11077081	11077286
chr6	11093169	11094634
chr6	11110095	11110228
chr6	11111446	11112166
chr6	11144502	11144694
chr6	11161967	11162124
chr6	11172432	11172974
chr6	11184145	11184294
chr6	11198783	11199476
chr6	11222782	11222897
chr6	11224350	11224911
chr6	11225121	11225285
chr6	11232168	11233310
chr6	11236499	11236620
chr6	11258074	11259089
chr6	11275732	11276397
chr6	11277583	11278283
chr6	11318157	11318762
chr6	11324709	11324955
chr6	11342815	11343112
chr6	11344331	11344641
chr6	11353854	11354829
chr6	11364192	11364674
chr6	11366585	11367039
chr6	11367435	11367591
chr6	11368838	11369090
chr6	11374128	11374894
chr6	11381708	11382802
chr6	11412703	11412867
chr6	11413462	11413630
chr6	11413778	11413979
chr6	11414656	11414866
chr6	11416708	11416902
chr6	11459409	11459659
chr6	11459924	11461583
chr6	11496077	11496672
chr6	11537091	11538735
chr6	11546765	11546906
chr6	11566766	11566906
chr6	11575436	11575955
chr6	11586783	11586905
chr6	11655654	11655815
chr6	11655925	11656102
chr6	11674049	11674195
chr6	11692754	11692938
chr6	11693219	11693334
chr6	11710234	11710613
chr6	11711526	11712066
chr6	11712273	11712679
chr6	11714113	11714924
chr6	11722345	11722526
chr6	11722788	11723467
chr6	11728019	11729466
chr6	11731995	11732504
chr6	11785520	11786557
chr6	11806612	11806985
chr6	11847627	11847778
chr6	11901049	11901438
chr6	11920229	11920400
chr6	11978473	11978630
chr6	12008384	12009198
chr6	12010928	12012183
chr6	12013087	12013319
chr6	12044912	12045413
chr6	12051867	12052547
chr6	12060645	12061448
chr6	12068951	12069159
chr6	12075070	12075386
chr6	12084926	12085139
chr6	12101775	12102256
chr6	12119025	12119562
chr6	12125568	12126359
chr6	12136220	12136430
chr6	12138481	12138752
chr6	12148255	12148397
chr6	12163293	12163545
chr6	12163860	12164189
chr6	12169371	12169505
chr6	12229487	12229723
chr6	12233668	12234326
chr6	12240787	12240918
chr6	12241608	12241851
chr6	12281019	12281158
chr6	12289484	12290473
chr6	12638086	12638243
chr6	12810486	12810706
chr6	12849279	12849429
chr6	12869625	12869867
chr6	12894002	12894126
chr6	12990538	12990692
chr6	13178158	13178449
chr6	13229735	13229856
chr6	13261745	13261877
chr6	13273787	13274506
chr6	13302738	13303168
chr6	13327898	13329010
chr6	13336694	13336820
chr6	13355246	13356619
chr6	13375411	13375756
chr6	13383692	13383864
chr6	13396460	13396640
chr6	13414216	13414474
chr6	13427604	13428644
chr6	13431992	13432111
chr6	13445093	13445235
chr6	13453874	13455672
chr6	13462659	13462893
chr6	13466342	13466757
chr6	13478803	13478941
chr6	13485999	13486290
chr6	13486579	13488192
chr6	13500013	13500549
chr6	13526778	13526984
chr6	13564574	13564696
chr6	13574192	13575443
chr6	13614390	13616149
chr6	13624742	13625165
chr6	13630416	13630947
chr6	13636338	13636789
chr6	13641433	13641588
chr6	13662707	13662901
chr6	13665431	13665571
chr6	13666702	13667033
chr6	13668731	13668869
chr6	13681147	13681971
chr6	13687771	13688801
chr6	13689758	13690223
chr6	13694340	13694487
chr6	13695152	13695337
chr6	13703027	13703164
chr6	13709792	13710123
chr6	13711098	13712589
chr6	13725384	13726106
chr6	13747662	13747897
chr6	13753511	13753882
chr6	13762517	13762928
chr6	13787313	13787606
chr6	13795196	13795445
chr6	13799154	13799295
chr6	13813717	13815016
chr6	13873528	13874354
chr6	13909073	13909483
chr6	13910200	13910339
chr6	13923896	13925005
chr6	14065688	14065849
chr6	14066920	14067087
chr6	14074834	14075619
chr6	14108887	14109636
chr6	14110085	14110387
chr6	14117485	14118315
chr6	14144729	14145052
chr6	14177212	14177347
chr6	14210666	14211648
chr6	14228575	14228929
chr6	14265728	14265872
chr6	14271027	14271357
chr6	14276560	14277523
chr6	14307801	14307991
chr6	14355255	14355449
chr6	14371301	14371554
chr6	14424126	14424564
chr6	14452798	14453398
chr6	14492338	14492484
chr6	14542348	14543124
chr6	14592769	14593106
chr6	14634540	14634772
chr6	14635393	14636458
chr6	14660923	14661589
chr6	14664198	14664623
chr6	14706443	14706863
chr6	14711187	14711622
chr6	14717245	14717799
chr6	14722765	14723075
chr6	14732650	14733548
chr6	14734851	14735225
chr6	14743555	14744393
chr6	14748827	14748981
chr6	14754725	14755358
chr6	14758807	14758997
chr6	14784730	14785275
chr6	14809631	14809770
chr6	14820878	14821269
chr6	14857433	14857819
chr6	14858894	14859084
chr6	14875680	14875978
chr6	14877018	14877604
chr6	14910930	14911202
chr6	14912810	14912997
chr6	14916047	14916165
chr6	14987634	14987765
chr6	15023449	15023674
chr6	15063314	15063516
chr6	15184056	15184800
chr6	15244877	15246043
chr6	15247857	15249589
chr6	15255825	15256000
chr6	15258914	15259077
chr6	15277044	15277189
chr6	15282019	15282166
chr6	15296785	15297061
chr6	15301081	15301462
chr6	15305474	15305743
chr6	15312415	15312715
chr6	15317398	15317519
chr6	15318186	15318308
chr6	15327270	15327499
chr6	15341100	15341740
chr6	15346481	15346707
chr6	15363515	15363634
chr6	15365340	15365554
chr6	15400701	15400903
chr6	15411045	15411210
chr6	15417786	15418122
chr6	15421058	15421336
chr6	15421347	15421609
chr6	15422456	15422593
chr6	15432747	15433394
chr6	15438768	15439183
chr6	15441317	15441502
chr6	15446428	15446657
chr6	15464431	15464723
chr6	15482038	15482254
chr6	15491292	15491801
chr6	15623703	15623902
chr6	15623946	15624085
chr6	15628694	15629026
chr6	15662130	15663458
chr6	15663547	15663838
chr6	15691278	15691553
chr6	15735787	15736226
chr6	15763990	15764251
chr6	15776451	15776883
chr6	15880121	15880379
chr6	16065832	16065964
chr6	16082865	16083020
chr6	16128720	16129913
chr6	16130972	16131365
chr6	16136179	16137517
chr6	16142732	16142853
chr6	16162138	16162283
chr6	16175052	16175327
chr6	16179905	16180481
chr6	16183115	16183246
chr6	16206645	16206775
chr6	16238316	16239187
chr6	16319769	16320525
chr6	16322689	16323185
chr6	16331337	16332524
chr6	16396764	16397109
chr6	16407579	16407756
chr6	16413175	16414636
chr6	16420102	16421653
chr6	16434503	16435174
chr6	16436644	16438283
chr6	16444225	16444354
chr6	16455133	16455292
chr6	16472047	16472161
chr6	16473769	16475441
chr6	16481186	16482250
chr6	16483410	16483853
chr6	16487811	16488310
chr6	16488976	16489103
chr6	16494931	16495157
chr6	16496353	16496511
chr6	16498233	16498359
chr6	16504012	16504189
chr6	16511018	16511330
chr6	16512050	16512474
chr6	16514105	16514593
chr6	16524399	16524532
chr6	16533343	16534117
chr6	16591648	16592171
chr6	16636089	16636230
chr6	16651702	16652365
chr6	16654844	16655002
chr6	16657956	16658407
chr6	16659276	16660319
chr6	16661799	16661928
chr6	16669092	16669733
chr6	16669937	16670072
chr6	16685054	16685555
chr6	16690684	16691007
chr6	16691275	16691581
chr6	16698350	16698590
chr6	16698768	16699832
chr6	16700559	16701101
chr6	16704383	16704923
chr6	16711612	16713435
chr6	16723940	16724150
chr6	16724622	16724874
chr6	16731612	16731984
chr6	16741175	16741396
chr6	16759731	16760860
chr6	16761194	16763339
chr6	16768995	16769527
chr6	16770908	16771227
chr6	16781736	16781875
chr6	16836317	16836452
chr6	16864965	16865128
chr6	16909994	16910419
chr6	16956053	16956772
chr6	16964950	16965136
chr6	16997413	16997556
chr6	17015077	17016143
chr6	17025650	17025779
chr6	17148395	17148537
chr6	17156269	17156462
chr6	17171582	17171826
chr6	17516094	17516205
chr6	17580257	17580800
chr6	17584262	17584636
chr6	17589513	17590132
chr6	17599960	17601429
chr6	17633288	17633774
chr6	17635677	17635816
chr6	17636745	17636945
chr6	17655847	17655974
chr6	17675565	17675685
chr6	17705669	17707230
chr6	17715108	17715318
chr6	17815442	17815564
chr6	17884768	17885027
chr6	17897407	17897539
chr6	17987307	17988159
chr6	18043078	18043330
chr6	18065374	18065519
chr6	18115416	18115616
chr6	18122363	18123042
chr6	18140655	18140875
chr6	18154524	18156315
chr6	18184977	18185100
chr6	18213558	18213763
chr6	18221346	18221490
chr6	18241392	18242126
chr6	18242252	18242696
chr6	18245813	18245955
chr6	18262889	18263713
chr6	18263821	18265291
chr6	18324194	18324530
chr6	18387022	18388244
chr6	18494509	18494707
chr6	18513355	18513575
chr6	18599864	18600214
chr6	18836888	18837164
chr6	18907131	18907299
chr6	18963340	18963454
chr6	18987748	18987914
chr6	19355636	19355850
chr6	19535284	19535404
chr6	19537496	19537617
chr6	20126703	20127249
chr6	20139749	20139912
chr6	20173765	20174064
chr6	20174208	20174566
chr6	20206583	20206989
chr6	20211991	20213447
chr6	20270507	20270635
chr6	20291619	20292153
chr6	20319222	20320433
chr6	20365597	20365857
chr6	20366212	20367169
chr6	20367197	20367500
chr6	20367836	20368019
chr6	20373688	20373898
chr6	20400996	20402352
chr6	20403272	20404824
chr6	20416211	20416648
chr6	20454328	20454470
chr6	20464228	20464466
chr6	20528418	20529342
chr6	20534260	20535190
chr6	20543280	20543430
chr6	20688522	20689091
chr6	20706710	20706850
chr6	20708466	20708755
chr6	20723326	20723452
chr6	21017128	21017295
chr6	21162652	21162892
chr6	21438351	21438783
chr6	21466764	21467057
chr6	21493722	21493880
chr6	21523108	21523238
chr6	21559772	21559901
chr6	21587823	21588135
chr6	21588135	21588788
chr6	21589009	21589490
chr6	21593547	21593951
chr6	21594309	21594434
chr6	21594505	21594685
chr6	21595418	21595655
chr6	21801310	21801606
chr6	21900612	21900845
chr6	21971032	21971163
chr6	22062882	22063393
chr6	22063466	22063597
chr6	22146903	22147253
chr6	22511812	22512052
chr6	22709730	22709907
chr6	23109047	23109263
chr6	23166825	23166982
chr6	23449115	23449250
chr6	23548199	23548377
chr6	23554923	23555133
chr6	23652595	23652759
chr6	23671618	23671908
chr6	23937343	23937554
chr6	24113144	24113280
chr6	24204292	24204521
chr6	24204911	24205250
chr6	24283145	24283639
chr6	24357807	24358247
chr6	24359777	24360491
chr6	24402744	24403667
chr6	24431125	24431251
chr6	24434603	24434733
chr6	24459606	24459748
chr6	24494556	24495754
chr6	24521139	24521347
chr6	24547315	24547570
chr6	24581055	24581500
chr6	24583212	24583666
chr6	24596557	24596801
chr6	24645750	24646557
chr6	24655325	24655636
chr6	24666160	24667563
chr6	24695687	24695986
chr6	24719269	24719458
chr6	24720186	24721908
chr6	24743314	24743830
chr6	24774486	24776018
chr6	24788052	24788516
chr6	24821782	24821919
chr6	24838822	24839850
chr6	24855988	24857378
chr6	24857833	24858877
chr6	24859350	24859570
chr6	24862688	24863012
chr6	24875797	24875935
chr6	24881059	24881222
chr6	24883309	24884114
chr6	24899346	24900366
chr6	24909873	24910184
chr6	24910365	24912032
chr6	24919146	24919340
chr6	24919541	24919737
chr6	24924011	24924448
chr6	24925143	24925260
chr6	24926228	24926543
chr6	24928142	24928713
chr6	24932045	24934333
chr6	24935468	24936907
chr6	24948801	24950019
chr6	24951672	24952540
chr6	24960716	24961684
chr6	24974195	24975082
chr6	24980461	24980762
chr6	24991094	24992329
chr6	24999263	24999622
chr6	25006303	25007504
chr6	25009288	25009586
chr6	25015036	25015629
chr6	25017440	25018242
chr6	25025882	25026339
chr6	25026829	25027831
chr6	25034505	25034860
chr6	25035002	25035319
chr6	25035335	25035517
chr6	25035530	25036463
chr6	25041014	25042767
chr6	25050222	25050837
chr6	25054005	25054322
chr6	25056129	25056649
chr6	25070641	25071204
chr6	25100339	25100538
chr6	25117442	25117616
chr6	25122495	25122694
chr6	25137656	25138952
chr6	25166545	25166726
chr6	25223486	25224265
chr6	25251082	25251235
chr6	25278704	25279822
chr6	25280549	25280764
chr6	25296258	25296408
chr6	25309004	25309143
chr6	25331502	25331661
chr6	25366626	25367652
chr6	25369707	25370077
chr6	25370168	25370321
chr6	25370400	25371165
chr6	25385187	25385325
chr6	25399146	25399463
chr6	25404783	25405289
chr6	25441690	25442464
chr6	25489866	25490457
chr6	25549415	25549552
chr6	25555306	25555439
chr6	25556548	25556670
chr6	25652225	25652357
chr6	25652451	25652582
chr6	25704505	25704626
chr6	25720553	25720672
chr6	25782014	25782136
chr6	25782515	25782642
chr6	25865812	25866514
chr6	25872921	25873081
chr6	25882096	25882492
chr6	25962212	25963330
chr6	25991838	25993113
chr6	25998212	25998407
chr6	26017674	26017913
chr6	26020308	26022304
chr6	26026170	26027545
chr6	26031911	26034172
chr6	26043155	26045716
chr6	26054764	26056988
chr6	26064603	26064785
chr6	26065932	26066255
chr6	26086242	26086877
chr6	26087281	26087421
chr6	26087539	26087768
chr6	26097414	26097733
chr6	26103686	26104543
chr6	26122761	26124678
chr6	26155994	26156640
chr6	26157150	26159105
chr6	26171405	26173473
chr6	26175520	26175646
chr6	26183348	26184181
chr6	26188505	26189334
chr6	26195405	26195733
chr6	26196838	26197823
chr6	26198691	26200027
chr6	26204355	26205979
chr6	26215599	26217394
chr6	26223354	26224684
chr6	26232766	26235473
chr6	26240154	26241201
chr6	26249600	26251931
chr6	26271249	26272070
chr6	26272196	26274183
chr6	26284566	26286570
chr6	26304811	26305625
chr6	26311695	26313745
chr6	26322065	26323258
chr6	26327618	26328499
chr6	26329970	26330655
chr6	26331331	26332038
chr6	26341555	26342212
chr6	26364428	26365813
chr6	26382983	26383921
chr6	26401806	26402880
chr6	26412385	26412505
chr6	26420721	26421989
chr6	26439640	26441098
chr6	26445873	26446342
chr6	26457570	26458670
chr6	26473585	26474833
chr6	26484902	26485134
chr6	26493355	26493463
chr6	26501696	26502285
chr6	26509249	26509382
chr6	26520549	26520807
chr6	26520949	26522069
chr6	26532469	26533377
chr6	26537197	26538581
chr6	26553221	26555357
chr6	26568198	26569519
chr6	26571659	26572496
chr6	26572693	26572835
chr6	26576923	26577722
chr6	26595696	26597399
chr6	26607476	26608033
chr6	26613680	26613823
chr6	26614040	26614198
chr6	26659214	26660327
chr6	26956155	26957164
chr6	27035288	27035641
chr6	27078708	27079203
chr6	27114688	27114820
chr6	27120821	27121237
chr6	27126920	27127483
chr6	27131519	27133941
chr6	27139137	27140015
chr6	27145526	27147479
chr6	27154879	27155191
chr6	27157513	27158388
chr6	27161978	27162101
chr6	27176685	27178548
chr6	27188148	27189261
chr6	27251489	27252043
chr6	27312451	27313092
chr6	27332819	27333527
chr6	27348216	27348342
chr6	27374795	27375990
chr6	27388432	27389491
chr6	27472230	27473532
chr6	27478428	27480118
chr6	27495715	27495969
chr6	27502481	27504224
chr6	27505557	27505985
chr6	27515008	27515306
chr6	27518522	27519805
chr6	27580353	27580462
chr6	27592734	27592901
chr6	27632920	27633209
chr6	27687326	27688502
chr6	27693840	27694476
chr6	27738145	27738708
chr6	27752124	27754337
chr6	27766170	27766328
chr6	27772367	27772966
chr6	27792000	27792687
chr6	27792703	27792821
chr6	27795685	27796299
chr6	27807442	27808383
chr6	27808588	27808731
chr6	27809865	27810510
chr6	27814250	27814407
chr6	27814583	27815412
chr6	27823752	27825335
chr6	27830330	27831929
chr6	27836913	27839011
chr6	27864939	27865774
chr6	27865982	27866661
chr6	27867228	27867617
chr6	27871799	27873878
chr6	27890624	27890919
chr6	27892784	27893903
chr6	27894455	27894683
chr6	27895209	27895763
chr6	27902275	27903393
chr6	28049450	28049572
chr6	28053688	28053811
chr6	28080000	28081609
chr6	28104401	28105244
chr6	28124276	28125633
chr6	28136654	28138133
chr6	28141604	28142087
chr6	28153465	28153625
chr6	28161514	28162096
chr6	28164843	28164983
chr6	28251731	28252688
chr6	28266869	28267427
chr6	28281451	28281984
chr6	28303448	28304114
chr6	28335199	28336743
chr6	28349643	28350351
chr6	28355813	28356385
chr6	28383557	28383758
chr6	28399257	28400144
chr6	28426037	28426174
chr6	28442982	28443712
chr6	28449119	28449499
chr6	28489056	28489624
chr6	28489869	28490290
chr6	28506661	28506820
