seqnames,start,end,width,T0,T20,T60,T2H,T4H,T24H,LR
chr6,137314071,137314569,499,6.90696190744049,6.72521732870754,6.60849463140782,6.34581694800461,6.21342904404007,6.33217553610569,-5.11208
chr6,137363479,137364116,638,6.42118820532819,6.53237125496468,6.64959440907529,6.89565580765317,7.0760718405761,6.73218210375801,-4.45227
chr6,13762517,13762928,412,5.74238759125376,5.99731378441907,6.47766548916185,6.30197702019088,6.35210522084082,6.70006900641511,-1.27944
chr6,137639419,137639613,195,5.30730167861674,4.45682687705648,5.20760637766415,5.5623612593589,5.38409929442356,6.31106911502251,-1.60601
chr6,137678478,137678709,232,4.68138667304556,3.71533545424598,3.69868750505081,3.42460792612136,4.14055940358442,6.66722479552961,-4.05445
chr6,137680981,137681252,272,4.90435831019157,4.52753893578714,4.75933181997982,4.91709679921989,5.62199985825705,5.74568886531846,-2.65311
chr6,137698832,137699665,834,6.57511632128753,7.09476878431112,7.2263671585724,7.16403500929859,7.22789515154892,7.55630789663748,-4.53596
chr6,137881743,137882172,430,7.27971339805951,7.41691465314171,6.53362625380163,6.72355666651413,6.07786843416756,6.33217553610569,-1.14487
chr6,137882582,137883882,1301,8.72593692137002,8.92271404100908,8.1191848614199,7.72503851719053,7.61218023773262,7.5382575690875,-5.57272
chr6,137884000,137884881,882,7.63911072380412,7.68009422334377,7.64239161756087,7.15173800380446,6.69096895487767,6.96619967659956,-3.6556
chr6,137904497,137905530,1034,7.06548144387049,6.54946368676922,7.72162103946707,7.69992155196033,9.24854944059012,9.09661099633452,-1.93054
chr6,137940028,137940509,482,5.74238759125376,4.83690183122187,5.91207853101368,5.89302161873041,6.61953506492198,7.19079965395609,-1.35524
chr6,138372763,138373070,308,5.0041256049695,5.30783313422568,5.788724061649,5.80152978594899,6.39551865937015,5.80728001932447,-1.86204
chr6,138654646,138655296,651,5.90609456365831,5.53076227966826,5.28789792196659,5.89302161873041,6.94584524720373,7.24744780416614,-5.01258
chr6,138971126,138971440,315,5.3833852889155,5.63051258696459,5.61285028350543,5.66975006450897,6.33733883006061,6.59920432550761,-2.48666
chr6,139115852,139116523,672,7.08839407991154,6.93486079972947,7.01459693348786,6.99536692290475,6.84505890628631,7.46370938653387,-1.42548
chr6,139145517,139146861,1345,7.82111294720408,7.57550910005981,7.19200232092373,7.62183530969159,7.7579118921385,8.48810595373705,-1.51293
chr6,139154011,139154151,141,4.34328410015616,5.04404697902808,5.52722881231128,5.13265149533325,6.09552664315336,6.71621490433421,-2.78722
chr6,139249304,139249951,648,5.68341291181255,6.13955122013892,6.29544673486422,7.07567002410086,6.93607761093882,6.92511577525856,-2.4263
chr6,139279619,139280016,398,6.66930742312823,6.20573494503764,6.41944615758701,6.65550969257574,6.72540187205158,6.24583138906707,-1.50925
chr6,139534569,139534837,269,5.88006780552379,5.42359938174521,5.788724061649,6.03368745255404,5.98618217214907,5.46909095866131,-1.59611
chr6,139539939,139540629,691,6.49163535150198,6.40669417652638,6.93371559937042,6.99536692290475,6.87604090969442,6.96619967659956,-2.00508
chr6,140573200,140573333,134,5.14192386560046,4.99498179527768,3.84740857212084,3.96407440613584,4.33148433089033,4.30176427911551,-1.47419
chr6,141307455,141307863,409,5.82656187343657,5.97218192383445,5.20760637766415,5.95094389355151,6.96518433803621,7.23629472317395,-1.11513
chr6,141552594,141552801,208,3.79342837460533,4.38246950909199,4.83254635042426,5.02889619207963,5.86786563016831,4.80288962041418,-1.46529
chr6,141562241,141563139,899,7.69242788211057,7.46274556218651,7.38080064975224,7.65706307309633,7.81764763252893,7.34412566143047,-1.19744
chr6,141980174,141980282,109,2.40285913993465,4.0395282381823,4.37425468318362,4.43912646583932,4.07085756208772,4.6765590465338,-1.56303
chr6,142013510,142013665,156,4.26499676518453,3.58877399165902,3.34545371093673,3.96407440613584,4.50007001799973,5.89500070372433,-5.54165
chr6,142380414,142380701,288,5.79904587594266,5.30783313422568,5.41252055780169,5.08170637305998,4.60242404634431,5.68135056170934,-1.22307
chr6,142561308,142562151,844,6.36599934354476,6.53237125496468,7.69241751511395,7.81356454397541,8.69790324535185,7.10755874200104,-1.73903
chr6,142569127,142570430,1304,7.29948576380943,7.39816670450172,7.61671276470628,7.5673263350928,7.86988664803012,7.81806427466378,-2.56539
chr6,14265728,14265872,145,5.09743764743477,4.52753893578714,4.55817778667384,4.35581430643827,4.27060752748218,4.91904315407099,-1.54808
chr6,142746509,142747050,542,5.74238759125376,6.56635598357587,6.76630342502351,6.52811144311022,6.27671381947735,6.47185918539295,-3.52755
chr6,142773332,142774158,827,6.81379469635009,6.8683080002749,7.27970304774237,7.33692080799381,7.29820742295055,7.42493915155481,-3.63314
chr6,142801860,142802685,826,6.05310386567813,6.16195151493024,7.00670982320699,7.52027414655141,7.97379295947042,7.60914216656428,-8.30788
chr6,142811020,142811517,498,5.93166009770941,6.32963605752783,6.93371559937042,6.7885381444907,7.04004809686487,7.33369809762468,-3.63777
chr6,142926293,142928409,2117,9.40638216391621,9.31884749762658,9.0738202766132,8.81035450495265,8.68338038370992,8.53891771175459,-9.52034
chr6,143136057,143136909,853,6.55880210742473,6.40669417652638,6.73799930851125,6.75641323433892,7.43626392996239,7.25851532475915,-1.33251
chr6,143139396,143140135,740,5.77099485500094,5.53076227966826,5.57067464060622,5.63483449693557,7.38692467676808,7.79544567031353,-1.44127
chr6,143528295,143529347,1053,7.07698324823411,6.88186643890073,7.06103500766953,7.23569399441385,7.23587900225779,7.0703593080079,-2.75087
chr6,143555666,143555858,193,5.22698115723112,4.94418900722656,5.38844238897142,5.70384054759933,6.13020760011796,4.6765590465338,-1.66762
chr6,143624716,143624883,168,4.68138667304556,4.72099052511635,4.42247995627228,4.73125719157401,4.69799500281378,5.71387833697733,-1.5554
chr6,143939968,143940274,307,6.22836965863438,6.46190152091169,6.52260640784378,6.40917588200924,6.45144292662007,5.57912088811703,-2.29557
chr6,144130777,144131648,872,6.07621235323144,6.26901519759322,6.01001607927171,6.11194169592212,7.50394429078338,8.24269269073246,-1.71913
chr6,144460379,144460808,430,6.62298043279602,6.61587760180809,6.30833740286864,6.30197702019088,6.69096895487767,7.04501589176483,-1.99828
chr6,144468684,144469617,934,7.35722716497158,7.05940871213871,6.85683043978452,7.07567002410086,7.04913871168481,7.6684319489057,-1.33685
chr6,144535761,144535908,148,5.59016851333716,4.38246950909199,4.27268075659645,4.26739461708537,4.14055940358442,4.97379142134904,-2.21178
chr6,144712668,144712935,268,5.55769794375506,5.38603340991896,4.83254635042426,4.91709679921989,4.65100076405157,5.80728001932447,-1.19454
chr6,144931416,144931604,189,5.55769794375506,4.83690183122187,4.83254635042426,5.13265149533325,5.44045940638668,5.74568886531846,-5.39396
chr6,145016033,145016210,178,4.95510419198722,5.42359938174521,4.83254635042426,5.08170637305998,5.49470029251544,6.58168602134824,-1.37009
chr6,14542348,14543124,777,6.384631195422,6.34928987355253,6.83917377586432,7.25881060975668,8.1864669976805,7.93304964130789,-4.31743
chr6,145548147,145548307,161,4.95510419198722,3.71533545424598,3.77496356549752,3.84692295857022,3.66062331636281,4.46353851913156,-1.189
chr6,145820104,145820444,341,5.55769794375506,5.13743833533723,5.09308876553888,5.5623612593589,5.66993264961427,6.93894081230168,-4.10364
chr6,146929288,146929404,117,2.89389667875946,3.29651555520616,3.53285456477843,4.85777088513219,4.50007001799973,5.86634904673339,-3.47956
chr6,146950500,146950775,276,5.71320157740104,5.69337619404835,5.09308876553888,5.22944297874888,5.16745309932728,6.05589953392676,-1.00984
chr6,14706443,14706863,421,4.79717580479719,5.38603340991896,5.26162746547885,6.32406350103948,7.1455281731036,6.96619967659956,-2.51515
chr6,14711187,14711622,436,5.41997348582663,6.02201533142515,6.02571160050784,6.34581694800461,6.90637153572343,7.16750255395886,-4.60245
chr6,147194974,147195636,663,5.93166009770941,5.75361459136555,6.32111391036255,6.44992028482196,7.69559551649761,7.0703593080079,-1.12199
chr6,147226842,147227273,432,5.82656187343657,5.78281611401814,5.43620345677717,5.44633131059593,5.41255455238495,5.89500070372433,-1.95511
chr6,14734851,14735225,375,6.02961920240824,6.34928987355253,7.21271929349208,7.03607712896881,8.3572147169656,7.7724667951599,-1.57592
chr6,14743555,14744393,839,6.07621235323144,6.47984427538115,7.10602481004836,7.23569399441385,8.46981695205978,8.70992427393455,-4.70633
chr6,14748827,14748981,155,4.18221620688007,4.13320325979906,4.72128238634534,5.32014692742487,5.62199985825705,6.41364257268356,-8.0933
chr6,14754725,14755358,634,6.05310386567813,6.18400931802887,6.95845963976015,6.5470145659366,6.9842676168604,7.7093379351924,-2.00461
chr6,148121140,148121277,138,5.22698115723112,4.52753893578714,4.04518006843287,4.07242311967601,3.56245706882038,4.6765590465338,-1.25939
chr6,148146600,148147089,490,5.79904587594266,6.42533234740487,6.21558602905522,6.95347450909365,7.58118029303801,7.1438230615137,-1.37663
chr6,14820878,14821269,392,5.3833852889155,5.49591832898772,5.09308876553888,5.63483449693557,6.21342904404007,6.93894081230168,-2.48977
chr6,148560043,148560175,133,6.07621235323144,5.49591832898772,5.43620345677717,5.44633131059593,5.49470029251544,5.30797416634098,-1.66232
chr6,14875680,14875978,299,5.65299618092312,5.53076227966826,5.52722881231128,5.66975006450897,6.21342904404007,7.59174484861142,-9.19931
chr6,148950573,148950707,135,4.95510419198722,5.53076227966826,4.60071499189284,4.26739461708537,4.33148433089033,4.53809530714057,-1.96942
chr6,149128499,149129320,822,7.07698324823411,7.09476878431112,7.38689007285801,7.44164524695343,7.22789515154892,7.08286599775492,-1.88281
chr6,149212089,149212360,272,4.90435831019157,4.0395282381823,5.23486975631604,5.48605390181876,5.80485777460951,6.13008459296827,-1.2067
chr6,149335969,149336625,657,6.18650866373153,6.07018471765236,6.93371559937042,7.10147423572306,7.51710753090993,7.43472982432352,-3.79838
chr6,149364910,149365045,136,5.26770031576371,5.09149822425755,5.20760637766415,4.85777088513219,4.87201328078305,4.38491774823238,-2.80006
chr6,149380604,149380779,176,4.09439508373918,4.78010995658671,4.90222412008915,5.86316441301823,6.43766377818512,6.26790670429082,-3.90528
chr6,149493139,149493258,120,5.45565667390192,5.63051258696459,6.20183530327219,5.70384054759933,5.57241963299235,4.01898677528215,-2.261
chr6,149852301,149852504,204,5.55769794375506,5.34746305612683,5.38844238897142,5.63483449693557,5.13366646090116,4.38491774823238,-1.24682
chr6,149934267,149934731,465,7.19779728651262,7.25963105465731,7.09862326546112,6.93923561601936,6.95554719704567,6.86845144651489,-3.14541
chr6,150001304,150001635,332,5.45565667390192,5.75361459136555,5.63348457878874,5.86316441301823,6.45144292662007,7.46370938653387,-6.78335
chr6,150079670,150079952,283,6.59124811249179,6.72521732870754,6.29544673486422,5.80152978594899,5.71632397608075,5.50670775371092,-4.62164
chr6,15023449,15023674,226,5.22698115723112,5.53076227966826,5.54911526315774,5.48605390181876,5.62199985825705,6.95263462349551,-8.6459
chr6,150241921,150242084,164,4.41754097420465,3.83168412667926,3.53285456477843,4.07242311967601,4.50007001799973,6.33217553610569,-5.93496
chr6,150632895,150633356,462,5.98147091923654,5.75361459136555,5.94546857840904,6.11194169592212,6.66754846888715,6.58168602134824,-2.31921
chr6,150723368,150723493,126,5.09743764743477,4.38246950909199,4.32436145800226,4.35581430643827,4.44603446313786,4.21352331915905,-1.37611
chr6,151076558,151076722,165,4.74044256596768,4.30407046410992,3.44219483742401,3.2510303450869,3.75253340576199,5.07742355520351,-6.74253
chr6,151373567,151373777,211,5.74238759125376,5.42359938174521,5.61285028350543,5.27550766882142,5.20046655731648,4.86213503347827,-2.20246
chr6,151627768,151627888,121,4.41754097420465,3.58877399165902,4.32436145800226,4.26739461708537,4.2070483273967,5.68135056170934,-1.05797
chr6,151702010,151702476,467,5.55769794375506,5.42359938174521,5.96187820858014,6.30197702019088,6.30734474978352,7.05774324925009,-4.87035
chr6,151757419,151757972,554,5.77099485500094,5.99731378441907,6.3587782528382,6.18616879804727,6.58244641898335,6.77905000418689,-3.26445
chr6,15184056,15184800,745,6.82747835893505,6.64797216542187,7.2263671585724,7.30396145529138,8.28209691320792,8.31868310345447,-2.99567
chr6,152160348,152160625,278,5.05153591069484,5.59802282018045,5.28789792196659,5.73714404258125,6.19716437782458,6.88282754002162,-2.96154
chr6,152182893,152183660,768,7.19779728651262,7.21747679766091,7.16390864084725,7.10147423572306,7.3652515638831,7.59174484861142,-1.09675
chr6,152315602,152315744,143,3.41266361198545,3.12469562866815,3.44219483742401,3.42460792612136,3.75253340576199,4.91904315407099,-4.80226
chr6,15301081,15301462,382,5.3833852889155,5.42359938174521,5.09308876553888,5.18185881142586,5.7832284450728,6.56395237909302,-4.70617
chr6,15317398,15317519,122,3.90087952202163,4.52753893578714,5.23486975631604,5.18185881142586,5.8882712298737,5.74568886531846,-4.18266
chr6,153268963,153269208,246,6.24885330801161,5.59802282018045,5.12258158197296,5.18185881142586,5.46783474570266,6.17750336300288,-6.71942
chr6,153418410,153418662,253,4.61980979914175,4.45682687705648,3.69868750505081,3.96407440613584,4.33148433089033,5.77681309651547,-2.58689
chr6,15400701,15400903,203,6.16511368901273,5.78281611401814,6.02571160050784,5.66975006450897,5.44045940638668,5.22012398925123,-1.7108
chr6,15411045,15411210,166,4.26499676518453,4.30407046410992,4.55817778667384,4.66358108840994,4.65100076405157,4.46353851913156,-6.76157
chr6,15417786,15418122,337,5.3458449796557,5.59802282018045,5.82505742760288,6.06024663062615,7.5494995815181,7.49211827764513,-2.19212
chr6,154203201,154203311,111,4.26499676518453,4.72099052511635,4.79640347582184,4.85777088513219,4.78762631941209,5.17410784550266,-2.09568
chr6,154266809,154266937,129,4.34328410015616,4.59494646068245,4.93584037508223,4.85777088513219,4.83043671359139,5.07742355520351,-2.4869
chr6,154276936,154278029,1094,7.38525374542218,7.24920739985432,7.69241751511395,7.85965566811096,7.82824785525053,8.039543125341,-3.98405
chr6,15432747,15433394,648,6.28896823369328,6.61587760180809,6.97472299514645,6.80433627119758,6.67930623692456,6.22341303387317,-2.20965
chr6,154611303,154611526,224,4.26499676518453,4.94418900722656,5.17981784840544,5.52471203007689,6.60727781960521,6.20064080883853,-2.52129
chr6,154683821,154684535,715,6.00574591317917,6.42533234740487,6.69937541920262,6.72355666651413,7.0760718405761,7.42493915155481,-7.80258
chr6,155049964,155050735,772,6.34712371677106,6.16195151493024,6.40751495696776,6.62024351061006,7.48397146211779,7.55630789663748,-3.06825
chr6,155093430,155093789,360,5.65299618092312,6.11679762994236,6.78486897099795,6.58409361174681,6.97475753027699,6.31106911502251,-1.27582
chr6,155106568,155106991,424,5.77099485500094,5.72380976969294,6.02571160050784,6.00663015093695,6.47861258621981,6.39370302228713,-2.00115
chr6,155116344,155116687,344,5.05153591069484,4.59494646068245,4.42247995627228,4.73125719157401,5.59742272183487,6.50940480118709,-6.23611
chr6,155130514,155130650,137,4.68138667304556,4.22116499098296,4.42247995627228,5.08170637305998,5.84716726611436,6.05589953392676,-8.8976
chr6,155153491,155153729,239,4.18221620688007,4.13320325979906,5.17981784840544,5.5623612593589,5.46783474570266,6.26790670429082,-5.12328
chr6,155154054,155154756,703,5.98147091923654,5.59802282018045,6.29544673486422,6.91032916706486,7.02169319769338,7.6177627806034,-4.85408
chr6,155155840,155156324,485,6.14339664747794,6.40669417652638,6.45465891123761,6.42969191589105,7.04913871168481,7.54731096233843,-3.35724
chr6,155185694,155186367,674,6.14339664747794,6.42533234740487,6.68955568719624,7.17622808484711,7.68979461297666,8.3603741712576,-10.3891
chr6,155189131,155189293,163,4.74044256596768,4.78010995658671,5.48243390936458,5.59905291350124,5.82616761454982,5.80728001932447,-4.19098
chr6,155224042,155224559,518,6.02961920240824,6.24822866433812,6.98278643486191,6.80433627119758,7.97379295947042,8.16247603149362,-3.17001
chr6,155268236,155268357,122,5.22698115723112,5.46021195551005,5.43620345677717,5.02889619207963,4.74350662257495,5.17410784550266,-2.70185
chr6,155333435,155333851,417,5.79904587594266,5.59802282018045,5.50500521105183,6.00663015093695,7.13702681057889,6.91115697297451,-2.0312
chr6,155338640,155338859,220,4.09439508373918,4.13320325979906,4.21907972836723,4.79590038372914,5.06362256343116,4.6765590465338,-2.5137
chr6,155381501,155381793,293,4.26499676518453,4.38246950909199,4.27268075659645,4.85777088513219,5.54697556636532,4.74110666975992,-1.79005
chr6,155493715,155493932,218,4.5554870779691,4.52753893578714,4.83254635042426,4.79590038372914,6.21342904404007,6.31106911502251,-1.62128
chr6,155496464,155496593,130,5.22698115723112,4.89154250163211,4.27268075659645,4.73125719157401,5.23274143186259,5.50670775371092,-1.25999
chr6,155496799,155496988,190,5.45565667390192,4.38246950909199,5.06298042658673,5.52471203007689,5.84716726611436,5.61400855895519,-1.28082
chr6,155524276,155524482,207,3.90087952202163,4.52753893578714,3.61815246660386,3.96407440613584,5.16745309932728,6.17750336300288,-1.65548
chr6,155959514,155959650,137,5.26770031576371,4.38246950909199,3.91638902843273,4.07242311967601,3.75253340576199,4.46353851913156,-1.29218
chr6,156013277,156013469,193,4.95510419198722,5.38603340991896,5.33904587282243,5.13265149533325,5.09906955571742,5.54336860192447,-1.94798
chr6,156014701,156014859,159,5.3833852889155,4.30407046410992,4.04518006843287,4.07242311967601,4.14055940358442,4.86213503347827,-4.66397
chr6,15623703,15623902,200,5.41997348582663,4.72099052511635,4.93584037508223,5.22944297874888,5.38409929442356,5.22012398925123,-1.21196
chr6,156317620,156317732,113,4.74044256596768,5.13743833533723,4.64203384387625,4.59257340960083,4.2070483273967,4.11953153925728,-1.536
chr6,156811466,156811633,168,4.74044256596768,4.78010995658671,4.64203384387625,4.85777088513219,5.09906955571742,5.17410784550266,-1.63844
chr6,156857480,156857865,386,5.88006780552379,5.56478448745506,6.47766548916185,6.63798435761473,7.54307909272615,7.71738177044208,-3.88707
chr6,156862779,156862992,214,5.22698115723112,5.18196059644465,5.59191657653133,5.5623612593589,6.32241973680482,6.66722479552961,-3.85778
chr6,156974862,156975061,200,5.1850792633522,4.99498179527768,5.03223032427034,5.18185881142586,5.29520265614761,5.39078053777647,-5.13476
chr6,156976383,156976890,508,6.65402979031363,6.67936825539355,6.74749584742198,6.40917588200924,6.21342904404007,6.24583138906707,-1.5106
chr6,157068350,157069098,749,6.81379469635009,6.16195151493024,6.63942871055746,6.88083167366039,6.82402831838308,7.46370938653387,-1.77188
chr6,157075599,157075888,290,5.41997348582663,5.34746305612683,5.77020837857604,5.83267621775595,6.39551865937015,6.03029855124611,-1.70065
chr6,157107939,157108150,212,5.09743764743477,4.0395282381823,5.15148353949718,5.27550766882142,6.30734474978352,6.47185918539295,-1.30294
chr6,15735787,15736226,440,5.45565667390192,5.18196059644465,4.79640347582184,4.97407918963914,6.30734474978352,7.04501589176483,-1.89452
chr6,157369276,157370066,791,7.07698324823411,7.15184193616818,7.18503002204294,6.89565580765317,6.71401530198311,7.09526519845218,-1.72944
chr6,157428754,157429318,565,5.8535628753285,5.94660449089786,5.41252055780169,6.34581694800461,7.95939957551494,7.81806427466378,-2.26815
chr6,157550292,157550404,113,4.18221620688007,4.83690183122187,5.12258158197296,4.85777088513219,4.83043671359139,5.71387833697733,-2.81282
chr6,15763990,15764251,262,5.0041256049695,4.78010995658671,4.51434818930097,4.51788907918208,4.74350662257495,5.89500070372433,-9.41054
chr6,157748694,157749495,802,6.05310386567813,6.58305277794901,7.36854414890716,7.33692080799381,8.0436815921492,7.38509818497859,-2.69144
chr6,15776451,15776883,433,5.05153591069484,4.94418900722656,5.00081050308513,5.02889619207963,5.38409929442356,7.05774324925009,-8.05102
chr6,157798930,157799136,207,3.67732563802929,4.65934456819005,4.42247995627228,4.43912646583932,5.09906955571742,6.58168602134824,-4.84157
chr6,157800613,157801201,589,6.45684172959059,6.59955854344522,7.1496539501933,6.80433627119758,7.54307909272615,8.23710851729635,-2.86648
chr6,157892329,157893638,1310,8.48388748747645,8.68045707037395,8.8341561847196,8.2825693549662,8.34987651561852,7.6177627806034,-1.32781
chr6,157945091,157945391,301,4.90435831019157,5.69337619404835,5.71319135861211,6.34581694800461,6.54437908692451,6.52781743804873,-3.47621
chr6,157946937,157947591,655,7.01853471500118,7.14060650326986,7.41695751384906,7.60389351504167,7.40119462434726,7.04501589176483,-2.59732
chr6,157962567,157963138,572,6.6993857363213,6.79853595621544,6.82129833764705,6.88083167366039,6.96518433803621,7.46370938653387,-9.28375
chr6,158040379,158040595,217,5.30730167861674,5.30783313422568,5.17981784840544,5.52471203007689,6.38119217902114,6.41364257268356,-2.60606
chr6,158046868,158047408,541,6.52560957486019,6.78416729156753,7.05339839100518,7.28156265644697,7.93998225998678,7.73333613177448,-3.58324
chr6,158152799,158153006,208,5.55769794375506,5.59802282018045,4.32436145800226,4.26739461708537,4.3898960100046,5.74568886531846,-2.07546
chr6,158207337,158208003,667,6.32799785144834,6.18400931802887,7.27314290242956,7.25881060975668,7.58743380002875,8.12063065678434,-3.15313
chr6,158358694,158358923,230,4.68138667304556,5.18196059644465,5.28789792196659,5.40548397193827,5.82616761454982,5.12657547848994,-1.06073
chr6,158398155,158398403,249,5.62192432896117,5.13743833533723,5.03223032427034,5.27550766882142,5.66993264961427,5.64807244773773,-3.96247
chr6,158559641,158560695,1055,8.64710873929353,8.67657265798503,8.90799870603311,8.91228171055687,8.96132191402699,8.51604306036661,-1.98501
chr6,158662992,158663204,213,5.77099485500094,5.72380976969294,6.08683989143552,5.48605390181876,5.41255455238495,4.74110666975992,-1.22629
chr6,158803750,158804397,648,7.59978338010095,7.09476878431112,7.01459693348786,6.81996327386134,6.8026866207154,6.88282754002162,-2.79328
chr6,158808937,158809285,349,7.22906340852851,7.32063926559516,7.11338857578573,6.34581694800461,6.09552664315336,5.34997137521807,-5.80859
chr6,158911922,158912105,184,5.26770031576371,5.34746305612683,5.31369855443255,5.83267621775595,6.00499150281777,5.77681309651547,-1.24583
chr6,158917632,158918039,408,7.07698324823411,7.16299054539585,7.18503002204294,6.4895455245074,6.81339693248956,5.71387833697733,-1.11885
chr6,158958881,158959186,306,6.26905019354571,6.64797216542187,6.44301656164494,6.34581694800461,5.96712436924527,5.80728001932447,-2.33877
chr6,158995467,158995627,161,4.74044256596768,4.94418900722656,5.38844238897142,5.22944297874888,6.19716437782458,6.35297762033671,-2.63785
chr6,159008497,159009236,740,7.09971536670078,6.78416729156753,7.10602481004836,7.25881060975668,7.21986687236061,7.28039886625185,-1.43149
chr6,159094164,159094984,821,7.65454631744545,7.77033601863427,7.95264779581962,7.97581807530307,8.04822262652079,8.27575130155041,-8.61744
chr6,159819970,159820579,610,7.08839407991154,7.2699799371477,7.59583543485524,7.36914396928379,7.1455281731036,6.97963837041038,-1.1856
chr6,159931075,159931497,423,5.65299618092312,5.89404768072724,5.91207853101368,5.40548397193827,5.84716726611436,7.54731096233843,-1.87857
chr6,159978927,159979553,627,6.68442496501359,6.8408027630378,7.65253653305378,7.28156265644697,8.27436545387812,8.05866422408676,-1.14929
chr6,16082865,16083020,156,4.5554870779691,4.45682687705648,4.93584037508223,4.66358108840994,4.33148433089033,3.20023068335433,-2.5463
chr6,160930818,160931129,312,6.28896823369328,6.24822866433812,6.01001607927171,5.95094389355151,6.16407439466762,6.74797451700019,-5.90881
chr6,161074940,161075067,128,5.3458449796557,5.04404697902808,4.10550589633953,4.35581430643827,4.07085756208772,4.46353851913156,-1.28199
chr6,161076235,161076854,620,7.32864532021305,7.93546896870312,8.24519771776974,7.17622808484711,7.16238207042669,5.86634904673339,-1.32208
chr6,161151883,161152015,133,5.30730167861674,5.42359938174521,5.54911526315774,5.32014692742487,5.09906955571742,5.12657547848994,-1.66169
chr6,161636205,161636335,131,5.65299618092312,5.04404697902808,4.86780584734532,4.91709679921989,4.91242515280654,5.34997137521807,-3.43956
chr6,16183115,16183246,132,5.30730167861674,5.75361459136555,5.52722881231128,5.48605390181876,5.38409929442356,4.91904315407099,-1.23114
chr6,162798660,162798913,254,5.09743764743477,5.13743833533723,5.80700512072057,5.36344633056216,6.43766377818512,6.59920432550761,-1.18325
chr6,162846416,162846544,129,4.34328410015616,3.58877399165902,3.98222123693822,4.85777088513219,4.78762631941209,4.53809530714057,-1.06613
chr6,163087979,163088128,150,4.48816214665559,4.13320325979906,3.61815246660386,3.84692295857022,3.83893719931423,5.57912088811703,-2.68786
chr6,163186068,163186539,472,5.95678047028451,5.63051258696459,5.6738883590044,6.34581694800461,6.42375175530746,6.49075412872458,-1.0438
chr6,16396764,16397109,346,5.26770031576371,4.89154250163211,5.36395553183076,5.95094389355151,5.86786563016831,6.45271348767255,-2.22756
chr6,16434503,16435174,672,6.55880210742473,6.36867954036486,6.64959440907529,6.77256510440748,7.03089983744422,6.26790670429082,-1.00628
chr6,16436644,16438283,1640,7.98270554886754,8.12981439065747,8.42165571709735,8.29938929913889,8.64492218249454,8.56143532771711,-1.68169
chr6,16455133,16455292,160,4.85176219576804,4.22116499098296,3.98222123693822,4.43912646583932,5.13366646090116,4.86213503347827,-2.64989
chr6,164751966,164752087,122,5.41997348582663,4.78010995658671,4.10550589633953,3.96407440613584,4.27060752748218,4.46353851913156,-5.45221
chr6,164759542,164759704,163,5.09743764743477,5.13743833533723,4.21907972836723,3.71941093266912,4.14055940358442,3.91090635854622,-2.33353
chr6,16514105,16514593,489,6.65402979031363,6.20573494503764,6.59803409836152,6.93923561601936,6.85546034300675,6.86845144651489,-1.60851
chr6,16533343,16534117,775,5.90609456365831,5.49591832898772,5.80700512072057,6.44992028482196,6.58244641898335,7.73333613177448,-4.54006
chr6,166244518,166244870,353,6.30861502339211,6.18400931802887,5.86049819415542,5.92227342434508,5.90839223176178,6.28964931974084,-1.83393
chr6,166275697,166276085,389,6.79998000328118,6.67936825539355,6.52260640784378,6.44992028482196,6.24541840752564,6.24583138906707,-6.52728
chr6,166289919,166290185,267,5.90609456365831,5.38603340991896,5.33904587282243,5.70384054759933,5.92823646535612,5.26471765824128,-1.8613
chr6,16636089,16636230,142,4.5554870779691,4.52753893578714,4.83254635042426,4.73125719157401,4.83043671359139,5.30797416634098,-2.24866
chr6,166586844,166586989,146,5.98147091923654,6.09367942122925,6.28243984785087,5.80152978594899,5.59742272183487,5.39078053777647,-1.2647
chr6,16685054,16685555,502,6.16511368901273,6.18400931802887,6.9085397506374,6.56567320772691,7.66043497924373,7.72538100534889,-1.57159
chr6,16690684,16691007,324,5.52447970279751,5.53076227966826,5.28789792196659,5.22944297874888,5.8882712298737,6.86845144651489,-3.20304
chr6,16691275,16691581,307,5.45565667390192,5.78281611401814,5.92887015086917,5.83267621775595,6.13020760011796,6.31106911502251,-3.11107
chr6,166941984,166942196,213,5.65299618092312,4.94418900722656,5.20760637766415,5.22944297874888,5.54697556636532,6.3734840196726,-1.82633
chr6,167079883,167080247,365,6.384631195422,6.59955854344522,6.95025869066429,6.98153750747037,6.96518433803621,7.26949858771138,-5.39371
chr6,167094126,167094543,418,6.65402979031363,6.16195151493024,6.15977881902155,6.68993433514084,6.97475753027699,6.66722479552961,-2.05458
chr6,16770908,16771227,320,6.98229412304287,6.99847836696587,7.2058466379164,7.06259275237466,7.04913871168481,6.41364257268356,-2.03921
chr6,167832634,167832945,312,4.74044256596768,4.52753893578714,4.46914519981333,4.66358108840994,4.74350662257495,5.8371168237257,-5.15165
chr6,169485885,169486015,131,4.18221620688007,3.12469562866815,4.21907972836723,4.59257340960083,4.69799500281378,4.6765590465338,-1.01491
chr6,169654513,169655317,805,7.95803640207851,8.095313157545,8.05179517938425,7.94051178907806,7.9103573054993,7.31261410312362,-4.46694
chr6,17156269,17156462,194,5.1850792633522,5.18196059644465,5.26162746547885,5.32014692742487,5.46783474570266,5.61400855895519,-8.59062
chr6,1771237,1771729,493,5.3833852889155,5.42359938174521,5.50500521105183,5.92227342434508,6.53146344379587,6.66722479552961,-7.02402
