ATACchr ATACstart ATACend BIC_atacseq LR_atacseq
chr4 168317707 168319140 1.79183 6.73955e-05
chr4 1683336 1684598 1.79177 1.37099e-05
chr4 168398313 168398479 1.79184 7.59893e-05
chr4 168428174 168428345 1.79177 1.41216e-05
chr4 168437681 168437852 1.14927 -0.642492
chr4 168450225 168450336 1.79176 2.80183e-06
chr4 168451475 168452143 -1.45717 -3.24893
chr4 1684710 1684928 1.79182 5.82911e-05
chr4 168480188 168481609 1.7918 3.66909e-05
chr4 168509828 168510335 1.79203 0.000267581
chr4 168511763 168512144 1.7918 4.33558e-05
chr4 168569086 168569671 0.992767 -0.798993
chr4 168572139 168572270 1.79177 1.26931e-05
chr4 168572767 168572900 1.48201 -0.309752
chr4 16867250 16867401 1.7919 0.000140261
chr4 168707665 168707775 0.993242 -0.798518
chr4 168802868 168803050 1.79176 3.66852e-06
chr4 168831708 168832314 1.47298 -0.318784
chr4 16890688 16890909 1.67522 -0.11654
chr4 168923832 168923981 1.47676 -0.314998
chr4 168924173 168924301 1.79181 4.95516e-05
chr4 168957418 168957718 1.79177 1.52e-05
chr4 169009461 169010912 1.79176 3.74567e-06
chr4 169016123 169016700 1.2439 -0.547863
chr4 169080314 169080451 1.79179 3.45472e-05
chr4 169138321 169138548 1.74634 -0.0454242
chr4 169162898 169163098 1.79193 0.000170676
chr4 16916718 16916997 1.79177 6.20526e-06
chr4 169270695 169270992 1.79193 0.000166076
chr4 169271067 169271301 1.79177 9.87134e-06
chr4 1693509 1693900 1.79167 -8.93388e-05
chr4 169410847 169411320 1.79185 9.36593e-05
chr4 169417598 169417717 1.20886 -0.582899
chr4 169492652 169492833 1.79176 -2.03275e-07
chr4 169560211 169560354 1.79178 1.99278e-05
chr4 169566452 169566767 1.79177 9.68513e-06
chr4 169585007 169585126 1.79184 7.90231e-05
chr4 169604704 169604815 0.990998 -0.800761
chr4 169611983 169613685 1.79182 6.25688e-05
chr4 169619576 169621080 1.79177 1.21187e-05
chr4 169621658 169622640 1.79184 7.81626e-05
chr4 169627001 169627188 1.79181 4.98342e-05
chr4 169659533 169660662 1.79177 1.10137e-05
chr4 169720536 169720804 0.890349 -0.901411
chr4 169756829 169756962 1.79176 8.86712e-07
chr4 169757385 169758423 1.79185 9.362e-05
chr4 169774897 169775006 1.79178 2.09592e-05
chr4 169854036 169854153 1.78131 -0.0104538
chr4 170025865 170027765 1.79203 0.000274766
chr4 170040678 170040884 1.79178 1.87357e-05
chr4 170055313 170055457 1.79178 1.56597e-05
chr4 170063365 170063505 -0.619672 -2.41143
chr4 170075519 170075743 1.79177 1.08266e-05
chr4 170154902 170155022 1.79177 6.58142e-06
chr4 170215451 170215586 1.79184 7.89355e-05
chr4 170693873 170694203 1.79178 1.89664e-05
chr4 1711599 1713101 1.43091 -0.360846
chr4 171277425 171277542 1.79178 1.58899e-05
chr4 171665933 171666064 1.41256 -0.379202
chr4 171828975 171829366 1.79176 2.39949e-06
chr4 1720503 1721533 1.79177 1.19031e-05
chr4 1723246 1723570 1.79177 7.85649e-06
chr4 17232727 17232956 1.7116 -0.0801624
chr4 172531538 172531681 1.79182 6.35351e-05
chr4 1726308 1726478 1.79176 1.89926e-06
chr4 172923056 172923179 1.09756 -0.694196
chr4 172923785 172923940 1.79177 8.78561e-06
chr4 173013382 173013669 0.856216 -0.935543
chr4 173038622 173038820 1.79176 2.67313e-06
chr4 173071045 173071182 1.79181 4.76364e-05
chr4 173113422 173113545 1.79177 1.53499e-05
chr4 173168287 173170260 1.79177 9.5387e-06
chr4 173191878 173192048 1.79157 -0.000192458
chr4 173192304 173192571 1.79177 8.96202e-06
chr4 173211685 173211866 1.36627 -0.425491
chr4 17324341 17324954 1.07368 -0.718082
chr4 173257809 173258201 1.79178 2.52695e-05
chr4 173264739 173265275 1.79176 2.11678e-06
chr4 173281582 173281713 1.20219 -0.58957
chr4 173288452 173289391 -0.65905 -2.45081
chr4 173300673 173301120 0.608883 -1.18288
chr4 173301575 173301782 -3.0566 -4.84836
chr4 173309604 173309727 1.79178 1.95034e-05
chr4 173320908 173321157 1.79177 1.34509e-05
chr4 173333192 173335195 1.79182 5.69453e-05
chr4 17336474 17337323 1.79219 0.000428224
chr4 173369558 173372057 1.79179 2.82075e-05
chr4 173417147 173417419 1.79177 8.69919e-06
chr4 173427623 173427892 1.79179 3.16608e-05
chr4 173460960 173461118 1.79179 3.37559e-05
chr4 173494181 173494634 1.54138 -0.250382
chr4 173538443 173538668 1.38157 -0.410188
chr4 17399177 17399479 1.7918 3.66322e-05
chr4 174096939 174097167 1.41254 -0.379215
chr4 17418067 17418208 1.79177 1.0933e-05
chr4 174214127 174214277 1.79176 -4.28506e-06
chr4 174222327 174222625 -0.717179 -2.50894
chr4 174251667 174251791 1.7918 3.591e-05
chr4 174251896 174252047 1.79177 6.97305e-06
chr4 174282955 174284345 1.79178 1.73162e-05
chr4 174358924 174359085 1.79179 2.66867e-05
chr4 17447741 17447963 0.58644 -1.20532
chr4 174521896 174523175 1.7233 -0.0684582
chr4 17471935 17472056 1.79179 2.59198e-05
chr4 17472299 17472483 -4.84238 -6.63414
chr4 174725994 174726109 -0.495012 -2.28677
chr4 17486697 17486880 1.79193 0.00017377
chr4 174869129 174869244 1.79176 3.02938e-06
chr4 17494332 17494480 -0.511499 -2.30326
chr4 175098013 175098131 1.79177 1.38719e-05
chr4 17511560 17512414 1.79208 0.000322372
chr4 175306296 175306643 1.79178 1.58123e-05
chr4 175334259 175334387 1.78253 -0.00922489
chr4 175387154 175387405 1.79176 4.89985e-06
chr4 17549209 17549845 1.7918 3.66935e-05
chr4 17576851 17578425 1.79177 1.10816e-05
chr4 175927329 175927494 1.79186 9.72565e-05
chr4 176044724 176044855 1.79177 1.00841e-05
chr4 176065504 176066341 1.79178 1.94355e-05
chr4 17613929 17615186 1.79177 1.04998e-05
chr4 176193869 176194384 -10.1755 -11.9673
chr4 176195289 176195939 1.79177 1.0791e-05
chr4 176226430 176226570 1.7918 4.30724e-05
chr4 176226964 176227111 1.79187 0.000109474
chr4 176319504 176321055 1.79184 7.59559e-05
chr4 176334046 176334382 1.78931 -0.00244634
chr4 176340375 176341206 1.79181 5.19378e-05
chr4 17636789 17637172 -1.23517 -3.02693
chr4 17651650 17651954 -2.15665 -3.94841
chr4 176535705 176535912 1.79177 1.05749e-05
chr4 176571375 176571540 1.57561 -0.216145
chr4 17681370 17681542 1.16714 -0.624622
chr4 177047308 177047507 1.76793 -0.0238337
chr4 177185291 177185465 0.709222 -1.08254
chr4 177196383 177196555 1.79176 4.88964e-06
chr4 177250145 177250354 1.79177 5.667e-06
chr4 177308960 177310362 1.79182 6.26382e-05
chr4 177315878 177317029 1.79177 5.93999e-06
chr4 177320343 177320524 1.79193 0.00016765
chr4 177336582 177336832 1.7042 -0.0875616
chr4 177339567 177340225 1.40405 -0.387706
chr4 177391656 177391804 1.0641 -0.727659
chr4 177391910 177392236 1.79177 1.03901e-05
chr4 177393295 177393584 0.729308 -1.06245
chr4 177440990 177443110 1.79259 0.000831783
chr4 177575398 177575530 1.14937 -0.642388
chr4 177583838 177584009 1.79177 9.75512e-06
chr4 177807859 177808007 1.46115 -0.330612
chr4 177912097 177912213 1.79176 4.27524e-06
chr4 177990748 177991022 1.79177 1.19163e-05
chr4 17803061 17803288 1.68961 -0.10215
chr4 178065419 178065597 1.79177 1.4039e-05
chr4 17810062 17811390 1.79184 7.7865e-05
chr4 17816862 17817487 1.77168 -0.0200785
chr4 17846724 17846856 1.79192 0.000163769
chr4 178571768 178572031 1.79181 4.79295e-05
chr4 178577791 178578123 1.79197 0.000211547
chr4 178600578 178600800 -0.288495 -2.08025
chr4 178653585 178653764 1.79177 1.18199e-05
chr4 178711201 178711438 1.79178 2.54879e-05
chr4 178802117 178802445 1.79125 -0.00050825
chr4 178982388 178982508 1.69963 -0.092125
chr4 178996302 178996427 1.79177 9.0731e-06
chr4 179152085 179152207 1.79177 8.00311e-06
chr4 179152339 179152480 1.79189 0.000129033
chr4 179234998 179235226 1.79179 3.36901e-05
chr4 1793079 1793625 1.79177 1.4396e-05
chr4 179427403 179427627 1.79177 9.63059e-06
chr4 179480037 179480193 1.7918 4.08906e-05
chr4 179624931 179625084 1.79176 1.4597e-06
chr4 179665385 179665581 1.79184 8.00989e-05
chr4 179778026 179778178 -4.63378 -6.42554
chr4 179849585 179849714 1.79178 2.38299e-05
chr4 180101684 180101927 1.79184 7.66316e-05
chr4 180109093 180109256 1.79177 6.38524e-06
chr4 18020770 18020948 1.79177 5.90622e-06
chr4 18021185 18022930 1.79182 5.66517e-05
chr4 180493335 180493473 1.79178 1.58217e-05
chr4 180504902 180505052 0.637317 -1.15444
chr4 180545373 180545519 1.79183 6.57315e-05
chr4 18057487 18058030 1.78849 -0.00327383
chr4 180654458 180654608 1.79176 1.50898e-06
chr4 180673136 180673355 1.79179 3.50769e-05
chr4 1810116 1810306 1.79177 1.3218e-05
chr4 181064965 181065340 1.79176 4.69084e-06
chr4 181066829 181067020 1.7925 0.000736485
chr4 181438250 181438403 1.79177 1.37346e-05
chr4 181453621 181453837 1.79177 7.22371e-06
chr4 181549037 181549147 1.49924 -0.292515
chr4 181568781 181568971 1.79176 3.64128e-06
chr4 181606358 181606486 1.7918 3.92254e-05
chr4 181668236 181668423 1.60559 -0.186165
chr4 181745866 181746061 -0.180913 -1.97267
chr4 182292982 182293123 1.79177 1.3635e-05
chr4 182380778 182380948 1.79179 2.56183e-05
chr4 182448681 182449020 1.69677 -0.0949878
chr4 182809082 182809506 1.79178 1.56579e-05
chr4 182819117 182819354 1.79177 1.06738e-05
chr4 182916873 182918344 1.79187 0.000111896
chr4 182918930 182919230 1.79178 1.64183e-05
chr4 182925255 182925568 1.79186 0.000100658
chr4 182937846 182938479 1.32836 -0.463396
chr4 182941669 182941847 1.79176 1.927e-06
chr4 182978563 182978698 1.75824 -0.0335209
chr4 183098193 183099744 1.19314 -0.598621
chr4 183222846 183223039 1.79177 1.29056e-05
chr4 183262025 183262703 1.79178 2.51493e-05
chr4 183296555 183296688 1.7918 3.57446e-05
chr4 183314593 183314720 1.79176 2.46968e-06
chr4 183398397 183399088 1.79178 2.1993e-05
chr4 183406998 183407543 1.79178 2.19793e-05
chr4 183430832 183431179 0.346108 -1.44565
chr4 183443876 183445364 1.79178 2.03801e-05
chr4 183472339 183472641 1.79188 0.000124628
chr4 183503829 183506440 1.79182 6.3933e-05
chr4 183658596 183659849 1.79177 1.15008e-05
chr4 183721524 183721774 0.793415 -0.998345
chr4 183722756 183723163 1.79182 6.02634e-05
chr4 183841023 183841143 0.520493 -1.27127
chr4 184000114 184000261 1.79183 6.92119e-05
chr4 184027365 184027561 1.66079 -0.130971
chr4 184028477 184028721 1.76745 -0.0243054
chr4 184168516 184168644 -0.0880639 -1.87982
chr4 184215531 184215737 1.79197 0.000208906
chr4 184217703 184217925 -0.309568 -2.10133
chr4 184229815 184230610 1.79186 9.77046e-05
chr4 184236715 184236846 1.79178 1.56905e-05
chr4 184237457 184238113 0.603824 -1.18794
chr4 184250936 184251084 1.76362 -0.0281387
chr4 184264229 184264547 1.79177 9.46328e-06
chr4 184267843 184268677 1.79187 0.000106217
chr4 184280659 184280935 1.79177 1.0892e-05
chr4 184282023 184282773 1.7918 4.03832e-05
chr4 184288505 184288868 -0.565051 -2.35681
chr4 184310256 184310492 1.34204 -0.449715
chr4 184319263 184319838 -5.68837 -7.48013
chr4 184328165 184328619 1.79196 0.000204822
chr4 184343546 184344155 1.79176 1.93316e-10
chr4 184409867 184409999 1.68441 -0.107345
chr4 184417139 184418421 1.79204 0.000275815
chr4 184421023 184421338 1.7914 -0.000357356
chr4 184438572 184438758 1.79176 2.50185e-06
chr4 184453359 184454036 1.79179 2.97111e-05
chr4 184459427 184459784 1.7919 0.000137605
chr4 184472954 184473214 1.79177 1.00503e-05
chr4 184473801 184475440 1.79265 0.000891822
chr4 184503968 184504311 1.79177 7.20257e-06
chr4 184506748 184506881 1.78555 -0.00620842
chr4 184513320 184513472 1.79178 1.60879e-05
chr4 184513987 184514731 -0.595321 -2.38708
chr4 184534585 184535275 1.79177 1.29112e-05
chr4 184536862 184538477 1.79179 3.37576e-05
chr4 184565675 184565813 1.14889 -0.642869
chr4 184574964 184575131 -0.580603 -2.37236
chr4 184583495 184584193 1.59495 -0.196813
chr4 184584322 184584542 1.79177 1.20928e-05
chr4 184610511 184610696 1.71676 -0.0750016
chr4 184626355 184626609 1.79188 0.000118163
chr4 184648351 184650150 1.79178 2.06183e-05
chr4 184733294 184733593 1.79179 3.07754e-05
chr4 184733741 184734654 1.79177 1.40461e-05
chr4 184745853 184746565 1.65526 -0.136502
chr4 184762078 184762857 1.79177 1.04544e-05
chr4 184792834 184793532 0.563338 -1.22842
chr4 184815214 184815392 -1.3537 -3.14546
chr4 184825389 184826963 1.79178 1.67075e-05
chr4 184961406 184961649 0.149434 -1.64233
chr4 184962511 184962672 1.79179 2.59627e-05
chr4 184964720 184965085 1.24597 -0.545793
chr4 184984047 184984268 1.60024 -0.191522
chr4 184985140 184985319 1.79178 1.72326e-05
chr4 185005105 185005460 1.79177 1.1818e-05
chr4 185039847 185040606 -2.34621 -4.13797
chr4 185128640 185129004 0.613177 -1.17858
chr4 185134476 185134673 1.79177 7.67191e-06
chr4 18513710 18513986 1.7918 3.93256e-05
chr4 185142745 185143925 1.79183 6.93601e-05
chr4 185149486 185149605 1.79171 -5.27968e-05
chr4 185154812 185154927 1.79177 7.77398e-06
chr4 185156340 185156550 1.79178 1.86156e-05
chr4 185165602 185166320 0.0896708 -1.70209
chr4 185183606 185184294 -0.487633 -2.27939
chr4 185203305 185204558 1.79179 2.85136e-05
chr4 185209206 185210633 1.79134 -0.000422747
chr4 185254300 185254871 1.768 -0.0237566
chr4 185256065 185256310 1.79177 1.46942e-05
chr4 185256465 185256721 -2.27303 -4.06479
chr4 185258554 185259090 1.62153 -0.170229
chr4 185265964 185266491 1.79178 1.95214e-05
chr4 185304936 185305250 1.79177 1.22738e-05
chr4 185318721 185318954 1.01553 -0.776232
chr4 185340062 185340432 1.79177 1.31312e-05
chr4 185394635 185394881 1.08546 -0.706303
chr4 185395432 185396888 1.79179 2.67461e-05
chr4 185425317 185426455 1.30124 -0.490522
chr4 185469610 185469788 1.79037 -0.00138467
chr4 185469832 185470053 1.79183 6.96821e-05
chr4 185470097 185470260 1.79181 5.35689e-05
chr4 185470522 185471071 1.78476 -0.00699738
chr4 185471283 185471836 1.50375 -0.28801
chr4 185513600 185513779 1.54533 -0.246433
chr4 185513938 185514058 1.71221 -0.0795499
chr4 1855577 1856954 0.953049 -0.838711
chr4 185587376 185588056 1.79177 7.76857e-06
chr4 185597694 185597810 0.698032 -1.09373
chr4 185619306 185619422 -0.504316 -2.29608
chr4 185742708 185742824 1.79177 1.12961e-05
chr4 185749206 185749585 1.75558 -0.0361753
chr4 185758538 185758681 1.67967 -0.112087
chr4 185831579 185831879 1.79445 0.00269475
chr4 18593685 18593933 0.433127 -1.35863
chr4 186020670 186020894 1.78239 -0.00937336
chr4 186038252 186038417 1.72574 -0.0660233
chr4 186051088 186051220 1.7402 -0.0515613
chr4 186068168 186068467 1.78633 -0.00543142
chr4 186068496 186069424 0.315763 -1.476
chr4 186096956 186097079 1.79195 0.000193248
chr4 186104535 186105484 1.79177 1.0456e-05
chr4 186190617 186192315 1.79181 4.78993e-05
chr4 186201755 186202227 1.78182 -0.00993462
chr4 186291486 186291629 1.79177 7.18218e-06
chr4 186294239 186294360 1.79178 2.10296e-05
chr4 186545725 186545845 1.79194 0.000177684
chr4 186914050 186914168 1.79179 2.57819e-05
chr4 1870327 1871601 1.79182 5.70388e-05
chr4 187216773 187216918 1.7919 0.000137544
chr4 1872984 1873139 1.66658 -0.125181
chr4 18782115 18782303 1.79177 7.0618e-06
chr4 187995812 187995976 1.79178 1.61823e-05
chr4 18811566 18811705 1.79176 -3.02991e-07
chr4 188256713 188256893 1.79142 -0.000336494
chr4 188332741 188332926 1.79178 1.93582e-05
chr4 188407093 188407220 1.73864 -0.0531171
chr4 18841569 18841729 1.79199 0.000229346
chr4 188415989 188416161 1.79176 2.83964e-06
chr4 18842057 18842352 1.79179 3.28336e-05
chr4 18856185 18856333 1.78945 -0.00230532
chr4 18876367 18876524 1.79179 2.66636e-05
chr4 188763724 188763863 1.79182 6.34516e-05
chr4 188915870 188916048 1.79176 3.65861e-06
chr4 189452132 189452342 1.79191 0.000146829
chr4 189784244 189784439 1.79178 2.05819e-05
chr4 189793131 189793368 1.79182 6.04499e-05
chr4 189828277 189828565 1.79272 0.0009582
chr4 1899145 1899626 1.79176 1.53602e-06
chr4 189940261 189941516 1.79177 1.29287e-05
chr4 190106968 190107576 1.79179 3.21496e-05
chr4 190107599 190107903 1.79178 2.428e-05
chr4 190108218 190108441 1.79177 1.13275e-05
chr4 190108554 190109134 1.7918 3.6731e-05
chr4 190109898 190110073 1.79177 1.4957e-05
chr4 190111204 190111620 1.79181 5.36339e-05
chr4 190111797 190112677 1.79183 6.62462e-05
chr4 19069187 19069364 1.75124 -0.0405187
chr4 19352788 19352962 1.79177 6.39186e-06
chr4 19379171 19379406 1.79177 1.43499e-05
chr4 19428959 19429143 1.76475 -0.027006
chr4 19716407 19716586 1.79177 9.64123e-06
chr4 19828472 19828626 1.79189 0.000131469
chr4 19836052 19836254 1.23402 -0.557744
chr4 19890344 19890493 1.68763 -0.104131
chr4 2003422 2003588 -1.2943 -3.08606
chr4 2008770 2010139 0.782466 -1.00929
chr4 20124220 20124446 1.79197 0.000212323
chr4 20127032 20127173 1.75112 -0.0406406
chr4 2018660 2018780 1.78493 -0.00682826
chr4 20199222 20199422 0.521407 -1.27035
chr4 20246124 20246305 0.43449 -1.35727
chr4 20247437 20247579 1.77864 -0.013119
chr4 20255069 20255237 1.7918 4.50834e-05
chr4 20366496 20366612 0.0444322 -1.74733
chr4 20418780 20419338 1.79177 6.06257e-06
chr4 2041901 2042430 1.52003 -0.271734
chr4 2059191 2059335 1.79195 0.000194255
chr4 20617121 20617298 1.78476 -0.00700196
chr4 20685745 20685902 1.79177 6.96359e-06
chr4 20699858 20700900 1.79178 2.41524e-05
chr4 20820874 20821006 1.79194 0.000184068
chr4 20870991 20871142 1.79176 5.23108e-06
chr4 21203319 21203551 1.79183 7.24835e-05
chr4 21206566 21206716 1.79177 6.58453e-06
chr4 21381011 21381167 1.79177 9.33354e-06
chr4 21399721 21399890 1.76394 -0.0278223
chr4 2141656 2141845 1.79177 1.03033e-05
chr4 2141845 2142020 1.78688 -0.00487586
chr4 21545981 21546216 1.79193 0.000170047
chr4 2169776 2169931 1.79177 1.15226e-05
chr4 2172898 2173191 1.79176 3.48664e-06
chr4 2178139 2178425 1.79177 1.05262e-05
chr4 21859706 21859830 1.79177 9.94105e-06
chr4 21929883 21930021 1.7918 3.92097e-05
chr4 2219944 2220455 1.08854 -0.703224
chr4 22236669 22236787 1.79176 3.38068e-06
chr4 22312473 22312632 1.78393 -0.00783079
chr4 22389408 22389541 -1.83519 -3.62695
chr4 2241091 2242522 -3.18856 -4.98032
chr4 22417478 22417606 1.67092 -0.120837
chr4 22444137 22445094 1.79197 0.000211614
chr4 22476051 22476208 0.187409 -1.60435
chr4 22501449 22501724 -2.22475 -4.01651
chr4 22515194 22516320 0.25322 -1.53854
chr4 22607507 22607974 1.7784 -0.0133573
chr4 2261490 2262921 1.79178 2.13145e-05
chr4 22671155 22671273 0.953727 -0.838032
chr4 22672568 22673197 1.79179 3.07153e-05
chr4 22680246 22680397 1.79177 6.75198e-06
chr4 22695587 22695841 1.79177 9.26276e-06
chr4 22788049 22788233 1.70344 -0.0883155
chr4 2281509 2282426 1.64917 -0.142589
chr4 22866512 22866695 -0.0154067 -1.80717
chr4 2290637 2291601 1.2533 -0.538464
chr4 2297026 2297176 1.78739 -0.00436641
chr4 23291938 23292512 1.76595 -0.0258133
chr4 23305707 23305831 1.79177 7.88234e-06
chr4 23324251 23324455 -0.279768 -2.07153
chr4 23333634 23334974 1.79196 0.000202025
chr4 23373381 23373548 -3.32381 -5.11557
chr4 23408800 23409427 1.79192 0.000162803
chr4 2364525 2364952 1.79181 5.37986e-05
chr4 23706123 23706404 1.0826 -0.709161
chr4 23828311 23828465 1.65805 -0.133706
chr4 2389104 2389224 1.79177 1.51331e-05
chr4 2402127 2402820 1.75449 -0.0372719
chr4 24029931 24030131 1.2244 -0.567356
chr4 24032661 24032835 1.7918 3.84998e-05
chr4 2412604 2413635 1.79177 1.13861e-05
chr4 24183160 24183347 1.79193 0.000169444
chr4 2418383 2419414 1.29868 -0.493075
chr4 241919 242500 1.05622 -0.735538
chr4 24352175 24352317 1.79177 8.58482e-06
chr4 2441619 2442058 1.79176 3.95047e-06
chr4 24419276 24419925 1.79179 3.3088e-05
chr4 244602 244734 1.79177 1.13207e-05
chr4 24471110 24471225 1.79176 3.6693e-06
chr4 24471730 24472003 1.79177 1.29457e-05
chr4 24472818 24473020 1.752 -0.0397608
chr4 24498582 24498734 1.79178 1.58995e-05
chr4 24499160 24499308 1.79114 -0.000616633
chr4 24507260 24507492 1.79179 2.78597e-05
chr4 24557531 24558158 1.68506 -0.106701
chr4 24570259 24570487 1.79176 3.82014e-06
chr4 24584019 24584933 1.79183 6.82615e-05
chr4 24592086 24592264 1.79177 1.26157e-05
chr4 24615948 24616121 1.79177 5.85595e-06
chr4 2462442 2463074 1.51826 -0.2735
chr4 2468486 2470086 1.5305 -0.261258
chr4 24764102 24764334 1.79176 2.29242e-06
chr4 2478758 2478978 1.69357 -0.0981903
chr4 2484603 2485485 1.79183 7.16106e-05
chr4 24869804 24869937 -1.68323 -3.47499
chr4 24900136 24900310 1.78037 -0.0113898
chr4 25159743 25161301 1.79177 1.36966e-05
chr4 25178777 25179222 1.79185 8.91473e-05
chr4 25220272 25220510 1.5838 -0.207964
chr4 25233633 25235497 1.79197 0.000206068
chr4 25312391 25313440 1.79194 0.000177566
chr4 25331456 25331744 -0.179386 -1.97115
chr4 2535474 2537633 -2.60169 -4.39345
chr4 25376628 25377897 1.79183 6.68517e-05
chr4 25406258 25406378 1.79186 0.000103263
chr4 25440152 25440352 1.79177 5.74811e-06
chr4 25465424 25465570 1.79181 5.11102e-05
chr4 25540658 25540774 -4.88141 -6.67317
chr4 25654760 25654897 1.60623 -0.185525
chr4 2570330 2571301 -2.9161 -4.70786
chr4 25730642 25730778 1.08719 -0.704568
chr4 25781924 25782087 1.15124 -0.64052
chr4 25842401 25842645 0.471486 -1.32027
chr4 25854825 25855260 1.79176 3.98359e-06
chr4 25859470 25860221 1.77748 -0.0142794
chr4 25861718 25863041 1.46862 -0.32314
chr4 25889810 25889949 1.7919 0.000135796
chr4 25913635 25914858 1.79178 2.53978e-05
chr4 25922543 25922945 1.73877 -0.0529851
chr4 2592708 2592855 1.61005 -0.181711
chr4 2593053 2593324 1.79178 1.87121e-05
chr4 25935141 25935342 1.7917 -6.1509e-05
chr4 25942776 25942914 1.79177 1.07115e-05
chr4 25958990 25959151 1.79177 7.70977e-06
chr4 2598782 2599257 1.79206 0.00030539
chr4 25988236 25988394 -0.963684 -2.75544
chr4 26020264 26020402 0.629736 -1.16202
chr4 26028882 26029140 0.691263 -1.1005
chr4 26035028 26035212 -4.93571 -6.72747
chr4 26035243 26035562 1.12708 -0.664679
chr4 26058666 26058782 0.52651 -1.26525
chr4 26074248 26074999 -3.26859 -5.06035
chr4 26075689 26076643 -10.4199 -12.2116
chr4 26081658 26082259 -6.91104 -8.7028
chr4 26088592 26088957 0.937451 -0.854309
chr4 26093141 26093918 1.66461 -0.127154
chr4 26118555 26118724 1.79177 9.42761e-06
chr4 26131751 26132046 1.75116 -0.0405952
chr4 26148985 26149182 1.79177 1.01232e-05
chr4 26163722 26163868 1.79179 3.1763e-05
chr4 26175514 26175665 1.79186 9.97418e-05
chr4 26197296 26197860 1.79187 0.000110199
chr4 26204343 26204569 1.74724 -0.044522
chr4 26288400 26288535 1.68471 -0.107046
chr4 26311756 26312975 -2.17619 -3.96795
chr4 26318967 26321376 1.79184 7.73782e-05
chr4 26325280 26325456 1.79184 7.65155e-05
chr4 26329877 26331153 1.79177 6.90868e-06
chr4 26342454 26342628 1.79177 5.64516e-06
chr4 26342808 26342920 1.79203 0.000274212
chr4 26355730 26355960 1.79178 1.6001e-05
chr4 26356159 26356368 1.63395 -0.157808
chr4 26361273 26361467 1.73241 -0.0593486
chr4 26362045 26362535 1.49253 -0.299225
chr4 26372447 26373151 1.79178 1.76511e-05
chr4 26404612 26404798 1.79166 -9.79742e-05
chr4 26410720 26410972 0.720735 -1.07102
chr4 26439776 26439896 1.78858 -0.00317889
chr4 26458112 26458464 1.43646 -0.355303
chr4 26459316 26459451 1.7325 -0.0592583
chr4 2649546 2649735 1.79181 5.13721e-05
chr4 2652080 2652201 1.7918 3.89545e-05
chr4 26576835 26576964 1.79178 1.56579e-05
chr4 26583486 26584598 1.79196 0.000198128
chr4 2667232 2667417 1.79178 1.77153e-05
chr4 2667449 2667689 1.79177 9.52775e-06
chr4 26788024 26788461 1.14046 -0.651295
chr4 26806455 26806597 1.79176 2.84329e-06
chr4 26822685 26822828 1.79177 1.07527e-05
chr4 26847450 26847571 -3.32739 -5.11915
chr4 26857247 26857953 1.79181 5.13147e-05
chr4 26860247 26862109 1.79177 1.11051e-05
chr4 26873290 26873839 1.79178 2.1424e-05
chr4 26873935 26874061 1.79176 2.71054e-06
chr4 26878101 26878261 1.79184 7.67328e-05
chr4 26878555 26879804 0.751491 -1.04027
chr4 26884067 26885232 1.79177 1.04358e-05
chr4 26886005 26886984 1.79204 0.000276973
chr4 26892638 26893189 1.79177 8.39332e-06
chr4 26916244 26916399 1.78841 -0.00334931
chr4 26916978 26917166 1.20192 -0.589835
chr4 2692087 2692331 -0.839038 -2.6308
chr4 26932819 26932967 1.79204 0.000281404
chr4 26936258 26936715 1.78668 -0.00508335
chr4 26959126 26959260 0.0744469 -1.71731
chr4 26959691 26959955 0.882464 -0.909296
chr4 26985926 26986161 1.7918 4.40089e-05
chr4 26992651 26993488 1.79177 1.36604e-05
chr4 26994070 26994315 0.636604 -1.15516
chr4 27000942 27001633 1.77582 -0.0159405
chr4 27003660 27004250 0.365896 -1.42586
chr4 27010305 27010751 1.79179 3.09085e-05
chr4 27031570 27031699 1.79177 1.10018e-05
chr4 27039701 27039932 1.65226 -0.139504
chr4 27040174 27040324 1.63037 -0.161386
chr4 27108664 27108788 1.79178 1.94928e-05
chr4 2713721 2714599 1.79176 4.91636e-06
chr4 2715229 2715360 1.08044 -0.711323
chr4 27195190 27195332 1.79177 7.88051e-06
chr4 27306007 27306116 0.607484 -1.18428
chr4 27349054 27349196 1.79176 4.26225e-06
chr4 2746006 2746701 1.75503 -0.0367327
chr4 2755908 2756383 -0.476472 -2.26823
chr4 2764053 2764547 1.79177 6.8835e-06
chr4 2785654 2786589 1.71279 -0.0789713
chr4 2787331 2787600 1.79175 -8.98396e-06
chr4 27909118 27909338 1.27025 -0.521507
chr4 2797866 2798542 1.79184 8.06042e-05
chr4 28025437 28025624 1.6557 -0.136063
chr4 28036752 28036880 1.79204 0.000279809
chr4 2811863 2812592 1.49399 -0.297766
chr4 2812881 2813047 0.0364082 -1.75535
chr4 2813517 2814062 0.921713 -0.870047
chr4 28346649 28346776 1.79176 5.23542e-06
chr4 2837999 2838670 1.79177 5.57006e-06
chr4 28431992 28432133 1.79176 1.00232e-06
chr4 2843239 2844315 -0.0105532 -1.80231
chr4 28447197 28447374 1.79196 0.000201345
chr4 28498819 28498986 1.79177 1.53029e-05
chr4 2851092 2851746 1.72994 -0.0618241
chr4 2852462 2852964 1.33791 -0.453852
chr4 28531750 28531873 1.54691 -0.244847
