ENSG ENSGchr ENSGstart ENSGend GeneName ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a
ENSG00000259049 chr14 52775237 52777740 AL139317.3 4.97881697878684 5.08581236247825 5.48532338290725 5.63657763114221 5.41085929439023 4.55393419017097
ENSG00000259054 chr14 22556311 22557062 LINC02332 2.82565630760446 2.26423385662365 3.54102415021501 3.56186048760961 0.82240672360097 1.03482357441964
ENSG00000259062 chr14 68979682 68987463 ACTN1-AS1 4.28813785195828 4.63078999913234 4.79770216337378 4.15496284549643 2.98817205947543 0.99066950796827
ENSG00000259065 chr14 73787360 73803270 AC005520.2 5.02036500041586 5.03210993614124 4.9227329698292 3.81449377624353 3.21216227005919 2.66287245954165
ENSG00000259066 chr14 93184973 93218586 AL110118.2 0 0.995327080077395 2.49055220990066 2.08825031298393 2.41899044886954 2.62682577599331
ENSG00000259070 chr14 38749339 38948273 LINC00639 2.73313066321499 1.69845298351714 2.99843643242246 2.56934844977769 1.85223391864045 1.46625137756414
ENSG00000259071 chr14 50326526 50327909 AL359397.2 2.05741803216136 0.995327080077395 1.73939030294167 1.70428957053448 2.09743534345025 3.82684899615434
ENSG00000259075 chr12 89519408 89526262 POC1B-GALNT4 2.62137589854482 2.26423385662365 2.66805083833141 2.50810312944952 3.12253896312087 2.27542771073706
ENSG00000259081 chr14 76774284 76781518 AF111169.3 4.71440013655831 4.61078961011935 5.09576630124371 4.89603903872578 6.08754154783898 5.35102091520501
ENSG00000259083 chr14 39174885 39175880 AL132639.3 3.51020146049909 3.17637602264839 3.47551509676345 3.03081775149603 3.04378160529877 2.27542771073706
ENSG00000259088 chr14 101796555 101810321 AL137779.2 5.92589611911966 6.17812186776089 5.80280800808235 4.47533648891891 3.32215001618924 2.55748021097298
ENSG00000259092 chr14 22168429 22168988 TRAV30 4.36789305210764 3.59076095263165 3.9170981318903 4.44556347576341 5.11599581453595 4.03016813368598
ENSG00000259097 chr14 98068240 98205143 AL163932.1 7.36735309348033 7.24869753480866 6.79035934787371 6.29708106354187 6.44553987759996 5.23998354759772
ENSG00000259109 chr14 73189763 73190004 AC004858.1 1.33409177001884 1.49454530854426 3.58400960446453 1.07785319667665 2.36568671753305 1.80309492730545
ENSG00000259116 chr14 64514154 64540368 AL049869.3 3.86483437894665 4.06889890424086 4.91949452330741 3.03043469935453 1.29242732420051 2.0819602348825
ENSG00000259124 chr14 76495363 76726712 AC008050.1 2.49430772379858 1.87112613902332 2.30512186284253 1.74720828159455 2.03934721504734 0.882423576153375
ENSG00000259138 chr14 75127153 75136930 AL049780.2 5.79615431208007 5.63140649035619 5.79425903806417 5.85567271872048 5.15521143777912 5.77323434615086
ENSG00000259146 chr14 71292729 71321814 AC005476.2 4.76811857738923 4.48466523613192 4.14409427045246 4.6031000946488 3.37805139514071 2.74570611416432
ENSG00000259151 chr14 89290205 89291594 CAP2P1 3.47923365092312 4.34690533054273 4.12446139028304 4.90942007902277 4.891015616399 4.43304042932581
ENSG00000259153 chr14 70810205 70815403 AC004816.1 3.18315112295776 2.54973640973884 1.72018371701659 2.43188721623233 1.72486956868965 4.15543066839896
ENSG00000259158 chr14 70468881 70483756 ADAM20P1 1.5843602147003 2.16256709422682 3.41612216400303 2.99574359930115 3.20748570257383 2.38010547400447
ENSG00000259172 chr15 101295419 101305737 AC023024.1 4.14162700057626 4.30792238276993 4.29999114833939 4.31479910934025 4.27124514783564 4.49147519179914
ENSG00000259200 chr15 45705078 45931069 AC068722.1 2.80372633977959 3.0489546382057 3.50081421344161 2.63594062939505 2.59259522774919 3.31454492761114
ENSG00000259205 chr15 100553529 100558954 PRKXP1 5.46177186253449 5.60621998248398 5.7186608570884 5.55769154654204 6.52528501107162 6.60820814353871
ENSG00000259207 chr17 47253846 47311816 ITGB3 4.84893024346364 4.24616144366307 3.5077982794686 3.26506430252161 3.70413269463886 2.93933368318537
ENSG00000259215 chr15 69458522 69461806 AC027237.2 4.41304350358227 3.77817251505241 4.57591353617483 3.59551168157616 0.82240672360097 2.15520747786295
ENSG00000259232 chr15 65475318 65475614 AC105129.1 2.53965157822629 3.64607847299736 3.19530734122822 1.70428957053448 2.36225130436995 2.62844087953618
ENSG00000259238 chr15 59688517 59689418 AC092755.2 4.12460418028865 4.35359248304904 4.31533006139722 3.35681019494918 3.32923314456552 0.99066950796827
ENSG00000259240 chr15 51037488 51293912 MIR4713HG 0.669673265802875 0.995327080077395 1.64212916129653 2.83883319586816 2.73035387865394 1.80309492730545
ENSG00000259242 chr19 19606350 19608660 AC002306.1 2.83136202497143 2.85443150408845 4.06103567762935 5.01620360997953 4.49695402482041 0.65350933385094
ENSG00000259244 chr15 84513241 84526949 AC048382.2 1.41608725120167 1.15597852057131 2.32827616710623 2.15415426123039 2.19208193865339 0
ENSG00000259248 chr15 63544247 63601589 USP3-AS1 7.69138200227529 7.94624130108021 8.14256289094238 8.46019767971868 7.36747805142482 7.03369628217984
ENSG00000259251 chr15 62060503 62062434 AC104590.1 3.12375441476552 2.26423385662365 2.41396784871502 2.35262367896008 1.47791217076019 1.0772913414389
ENSG00000259254 chr15 40642933 40646857 AC022405.1 2.3381037320708 1.26657663403404 1.23279429158904 1.88535774651082 0.386586636507855 3.01057262787767
ENSG00000259268 chr15 63456294 63469351 AC007950.2 1.5843602147003 0.769688548079395 3.72431407539231 2.76669298772808 1.74766521860416 0
ENSG00000259274 chr15 60529973 60545159 AC107241.1 1.3319255233229 2.05129741561609 1.23279429158904 1.60204079607585 1.6253254084243 0.822142546028046
ENSG00000259279 chr15 39593580 39594231 NA 2.6549785984016 1.55440932966144 1.74696034838154 1.99391405796846 1.8155769946012 0
ENSG00000259287 chr15 33858602 33864825 AC010809.1 4.56683062377365 4.68224673314262 4.20394639696478 4.93581752880857 6.24095837932788 6.28627147170612
ENSG00000259291 chr15 90074512 90082207 ZNF710-AS1 7.71740671496299 7.64797558395479 7.15121688843639 6.28983045226543 5.62059307991171 5.89783567107269
ENSG00000259296 chr15 51707995 51715220 AC020892.2 1.13349977026274 0.78832904115815 3.41415863693507 3.7349585888278 3.99123479959156 1.67962560826709
ENSG00000259305 chr8 123226189 123274284 ZHX1-C8orf76 4.37359190490114 4.43360433321533 4.08893725786337 4.10979411137893 4.27524784195809 3.42324847315031
ENSG00000259315 chr15 82725873 82738904 ACTG1P17 2.49560570030122 4.54479057182398 5.00974172033852 5.22183648867398 5.77090753514845 5.08369683242393
ENSG00000259316 chr15 64181180 64381440 AC087632.1 4.00313812973065 4.30792238276993 3.5301576767764 4.24501577497178 3.68102770892781 7.57684911662956
ENSG00000259318 chr14 55394940 55395233 AL356801.1 3.75885351169913 4.61078961011935 4.47338454233237 3.08448708699467 3.4270221576053 2.38176218818456
ENSG00000259321 chr14 24139445 24140444 AL136295.2 3.08882468614661 2.05697579164628 2.82621069179047 3.06474175334597 3.89748471531007 4.20238508564328
ENSG00000259326 chr15 38502853 38504981 AC116158.1 6.24154315942098 6.22265603205095 5.85546489025301 5.36172779382918 5.32428401814471 4.28038876906666
ENSG00000259330 chr15 40325216 40326715 INAFM2 6.07086854465106 5.80280464772375 5.52155436747273 4.97796692945326 5.35541475466804 6.85975957788289
ENSG00000259332 chr15 79845150 79923754 ST20-MTHFS 4.59297992590542 4.22656810819795 4.81163151359191 3.93793882925547 4.89061158292811 3.90406759799373
ENSG00000259336 chr15 35099022 35169698 AC021231.1 5.19723318933929 5.63107552370216 4.63787751057149 3.35681019494918 2.02458648052894 3.84722286567641
ENSG00000259343 chr15 81324377 81362037 TMC3-AS1 5.61686313979004 4.95415364591345 4.98278232592868 3.84269805296123 2.89873454341435 5.52030305309855
ENSG00000259345 chr15 38865322 39427195 AC013652.1 5.05380133932653 4.53034597175685 4.52287201327614 4.14715330714536 5.07611779797138 3.03970062704697
ENSG00000259347 chr15 66984108 67065268 AC087482.1 4.05068078795087 3.48521876351816 3.91765804710925 4.11474851654784 3.02046022165754 1.41445151555623
ENSG00000259349 chr17 60526293 60550798 AC011921.1 3.82186006271311 4.35556350361153 4.59779230006218 4.4601223427521 4.36983998489073 5.20497954388977
ENSG00000259354 chr15 45448427 45513767 AC025580.2 3.97186160876523 4.65983583236839 5.41767938081093 5.05811104948752 4.72348342973892 4.27931798994481
ENSG00000259357 chr1 150965245 150966256 AL590133.2 3.45198003685653 2.34428509234505 2.42394581225738 3.66783012744208 4.42137684236975 3.23994596998106
ENSG00000259363 chr15 99807023 99877148 AC090825.1 8.06063264974554 8.31246266674825 8.1219799510993 8.28587583323441 8.86026099366785 10.6380511981809
ENSG00000259366 chr8 29055935 29056685 AC108449.2 4.9336301906246 4.20941047746688 3.4318250258599 3.88056196874226 5.32661631192566 5.06716550824739
ENSG00000259367 chr15 85619623 85670948 AC087286.2 5.69346876724675 5.96293669950765 5.82588195848832 5.1307233336282 3.76167533726244 0.99066950796827
ENSG00000259372 chr15 81410517 81419127 NA 1.39326399361185 0.769688548079395 1.99506746625722 1.12885517872525 0.655505447159225 3.02314147914008
ENSG00000259377 chr15 51752485 51756475 AC026770.1 1.13540155129223 0.49688808595465 2.78477908364767 3.68506523397717 1.96299023226531 0.423782007587959
ENSG00000259378 chr15 50944663 50945996 DCAF13P3 3.67490361798934 3.73538781951088 3.67528437152865 3.18083687715494 3.8825759249855 3.11220487657188
ENSG00000259379 chr15 58152606 58154407 MTND5P32 2.04395709312819 2.50822814514749 3.64107387140742 3.65160180660476 2.57586465335211 1.46625137756414
ENSG00000259398 chr15 52033707 52035625 AC090970.1 4.23694102363488 4.47909347774303 4.04306757829838 4.80927554459403 5.38588379079897 3.96192792560125
ENSG00000259399 chr20 36574553 36612384 TGIF2-RAB5IF 2.0655483204673 3.50075085716268 2.8796124830076 1.47249208197365 0.386586636507855 0
ENSG00000259402 chr15 58815272 58817728 AC090515.5 1.61519768979691 2.16256709422682 2.09232860790236 2.33295463837452 1.04209208366708 1.0772913414389
ENSG00000259404 chr15 84080168 84126604 EFL1P1 0.409909042453768 0 1.0208444531492 0 0.655505447159225 3.68308369392025
ENSG00000259407 chr15 85744109 85750281 AC021739.2 6.32627120553039 6.7255570302155 6.89148243544773 6.52481002215421 5.4585842308665 4.89784193346509
ENSG00000259408 chr15 33851785 33856809 AC010809.2 3.96368584107581 3.54856343448802 2.95603127997611 4.09818291066315 5.42668131088418 5.98828907460445
ENSG00000259410 chr15 67832725 67873866 AC009292.2 5.84470525040851 5.90244408549615 4.76671810943378 3.44226788020016 2.57586465335211 2.28257340541536
ENSG00000259415 chr15 84753122 84754502 AC012291.1 3.7717155576865 3.54251308485404 4.33568084980864 3.99540605253527 2.82372981303048 3.28636316838116
ENSG00000259416 chr15 85754941 85756237 AC021739.3 4.13266495373017 4.76203150053751 4.26134019578358 3.84269805296123 3.34989671443473 3.31602162293224
ENSG00000259422 chr15 76174891 76181486 AC091100.1 1.73446091951167 0 1.01997178117197 1.97900577015539 3.42993049577718 2.64556886294956
ENSG00000259424 chr15 98646951 98647371 IRAIN 2.31903532366669 0.49688808595465 0.3014259313795 0.723904328457515 2.59259522774919 0.65350933385094
ENSG00000259429 chr15 82355142 82420075 UBE2Q2P2 8.70349938255492 8.84818270192869 8.89580431121687 8.75125694409528 8.77457738839521 8.76892739010882
ENSG00000259431 chr14 23555988 23560271 THTPA 5.13354919382127 5.28179596703617 6.26821042216739 6.56536462930376 6.81063759849728 6.72964541369612
ENSG00000259436 chr19 42152569 42157523 AC010247.2 2.47548745186861 3.27212551816045 3.1734180930327 4.66292497186521 5.54369904253827 1.58452954437649
ENSG00000259438 chr15 52010999 52019095 MAPK6-DT 2.0655483204673 2.34273837081959 2.82803789992034 4.30517627312593 3.90922305265574 2.73691535561693
ENSG00000259445 chr15 81953303 81995666 AC025219.1 3.96362936043832 3.86895545320408 3.45752405935708 2.17747518788509 1.47791217076019 0.8416113976471
ENSG00000259448 chr15 31216020 31224445 LINC02352 3.42221761542147 2.05697579164628 2.85837906469878 3.09742305414672 3.42512609482325 2.92208612758261
ENSG00000259453 chr15 85701109 85702771 AC087286.4 5.39802290032952 5.70267259707153 6.40301347505165 5.39126303383446 5.40839454399154 2.62682577599331
ENSG00000259456 chr20 50930984 50945134 ADNP-AS1 5.46560754539883 5.60146215508989 5.79031820567696 5.34415896594416 5.39994522646963 4.66007807229512
ENSG00000259462 chr15 82647770 82692820 CPEB1-AS1 4.55734425139232 4.50702823491972 4.04306757829838 4.5231092414854 3.4783274984408 1.53792083459459
ENSG00000259467 chr15 49156329 49156847 NDUFAF4P1 3.63003705755294 2.69378006359454 1.01997178117197 1.40357137834615 1.96299023226531 1.28078411459346
ENSG00000259471 chr15 66582190 66685794 LINC01169 2.35182421070978 2.36956513314606 2.14587626642086 0.922373746187215 2.08533004244516 4.13161102868005
ENSG00000259475 chr15 98954149 99105824 AC036108.1 5.20589207173187 4.9353039154246 5.97562912099489 4.23397061701213 4.22999154360338 1.26539340523506
ENSG00000259479 chr15 44825747 44884694 SORD2P 1.7471424638402 1.13352508976708 0.513375769819335 2.82957279674172 5.59925180718556 6.02479081160559
ENSG00000259488 chr15 48312353 48331856 AC023355.1 4.71061272371739 4.96217637052256 5.31308063200689 5.68869336291124 5.59559534990728 6.24094604651899
ENSG00000259494 chr15 88459476 88467419 MRPL46 7.11920968887054 7.21806092880144 7.45875517830338 7.76639803858717 8.38761219818113 9.12155811906278
ENSG00000259508 chr14 102770040 102774791 AL132801.1 2.64972451419486 2.84169657322832 1.23279429158904 0.449188128836611 2.03278863330925 0.398360538440087
ENSG00000259512 chr15 67627852 67629135 HNRNPA1P5 2.25610825088796 2.66152529663555 0.810261055814675 1.94567769932426 3.0218416119092 1.87309308412165
ENSG00000259515 chr14 102933574 102937177 AL117209.1 1.48737824049109 1.55801758923754 1.52967957758438 2.71242664886618 1.78245339277583 2.5080537880099
ENSG00000259519 chr15 45170344 45199958 AC051619.4 4.75035665119002 4.89166613533868 5.55929373159029 4.33863090414546 4.19632441115864 3.05078092194063
ENSG00000259520 chr15 45251580 45279251 AC051619.5 3.34475068725176 2.34910944151821 4.15971813231323 4.2326471059527 4.08253745918294 4.65279628759142
ENSG00000259522 chr14 24180395 24190416 AL136295.4 2.00546165561553 2.71294598320589 2.38699519334647 1.57107080801159 2.08533004244516 1.53593291000431
ENSG00000259529 chr14 24151218 24167402 AL136295.5 8.74180161204077 9.16159967698786 9.13662580143399 8.75099209341622 9.04811969294837 8.19087151948355
ENSG00000259536 chr15 40488041 40558019 AC091045.1 3.37061160653802 2.77257255617558 3.6199769373429 2.39372521799663 2.36568671753305 0.99066950796827
ENSG00000259539 chr15 45152664 45167526 AC051619.6 3.10919963494279 2.77257255617558 2.68101697981349 2.92224701887638 2.48802652771291 2.10195465172867
ENSG00000259543 chr15 81427448 81755217 AC060809.1 3.82186006271311 3.79810583919387 3.70264152158402 2.7444969408527 1.74766521860416 4.04304377072809
ENSG00000259544 chr15 85726115 85727227 AC021739.4 2.93752659930857 3.80827015083987 3.50285648959406 3.47157841467328 1.39586675626797 1.0873166387389
ENSG00000259548 chr15 79832466 79833554 AC021483.1 0.669673265802875 0 3.05297395662654 2.08825031298393 2.7649477896377 2.25435464999494
ENSG00000259556 chr15 51919073 51930627 AC090971.3 1.48737824049109 2.0913544043252 3.83935257488591 3.74775071615924 3.71553137505094 4.40125380361489
ENSG00000259560 chr15 87432058 87703852 AC020687.1 0.409909042453768 3.07730848429517 0.513375769819335 2.09381817354447 0.386586636507855 1.53593291000431
ENSG00000259562 chr15 78290527 78291221 AC090607.2 3.24030733880704 3.17138759662708 3.75097249955121 3.90008701714915 5.01229035090937 4.51402160764049
ENSG00000259577 chr15 52180093 52205874 CERNA1 8.11847876302327 8.0066626497591 6.9752468918056 5.69735588018549 4.65892648377739 3.05012604956278
ENSG00000259579 chr15 100716249 100828497 AC087762.1 1.7237409942081 1.26657663403404 0.513375769819335 1.74720828159455 2.66419187367935 2.67228953136722
ENSG00000259581 chr15 76258986 76261690 TYRO3P 4.14618689337571 4.11099833133455 4.36517113647037 4.80431965924886 5.69313624003735 4.92137641764367
ENSG00000259589 chr15 63675146 63713758 AC073167.1 4.81100734227939 5.32046069562583 5.2292735019239 4.88204620360303 2.47872669021039 0
ENSG00000259595 chr15 44402685 44427144 AC025043.1 3.81665123209909 2.7257373433557 2.8526238111623 2.15415426123039 1.22226197738832 2.33870898681322
ENSG00000259598 chr15 38524070 38534655 AC116158.2 6.89414069132924 7.27685614890923 6.54808018743048 5.40156739156797 5.02645977177199 2.95648753625013
ENSG00000259612 chr15 52937139 52938518 EEF1A1P22 3.79147799877078 2.71294598320589 2.64810818013865 3.1378281002818 2.82372981303048 2.09685071781729
ENSG00000259623 chr17 41848518 41851447 AC125257.1 8.21713175867143 7.76089589535643 7.91818199634574 7.47577567693564 7.23712429915435 8.34023626541135
ENSG00000259628 chr7 77043721 77198626 AC007000.3 7.67597260965954 7.95809703948104 7.34675614912416 7.03960696569689 7.58022219141158 7.48641511054382
ENSG00000259630 chr15 85415228 85415633 AC104046.1 5.51220529245101 5.63140649035619 5.82685901444989 5.01719313555824 4.38713939122252 2.63282962486961
ENSG00000259631 chr8 122977026 122985629 AC104316.2 3.27000412902476 3.27845708997947 3.23965687942508 1.70428957053448 0.82240672360097 1.0772913414389
ENSG00000259635 chr15 64701248 64719602 AC100830.1 5.17712539158062 5.40437705743256 4.34179217366078 2.95138792432396 5.29412954029947 4.22632348819435
ENSG00000259637 chr15 82531653 82534139 DNM1P38 4.10780169825223 3.85580431970349 3.33215397272664 3.90323726393706 4.31645698730997 3.79367903688205
ENSG00000259641 chr15 69592129 69695750 NA 1.98350521755721 2.28950361033839 3.03774862527763 3.44980560812645 3.22145266497757 2.01432907521421
ENSG00000259642 chr15 79922771 79926993 ST20-AS1 6.05956314852273 5.54433115104383 5.62445538496308 5.50736188448528 4.99716575805557 4.22057083283281
ENSG00000259649 chr15 80896191 80909777 AC027808.2 4.95983978910732 5.08976763628629 4.39206032282265 4.20712612453138 4.83279877913369 4.81694699665812
ENSG00000259652 chr15 77043680 77045160 AC090181.1 5.10124918884306 5.55798705523697 4.2933795547099 4.48979619387534 3.03515413003621 4.28667014575606
ENSG00000259658 chr15 101737099 101746870 AC027559.1 5.542802514514 5.28787408309106 5.12796724445876 5.66781132829373 5.33263823886083 5.68485142787932
ENSG00000259659 chr15 44557829 44559188 AC009996.1 5.30091799073244 5.7375528477455 5.16216468628901 5.504565730381 5.77179497481342 4.6150710065283
ENSG00000259660 chr15 101751032 101794302 DNM1P47 5.28505436687211 5.36033974908934 5.31379732658965 4.85579704315477 5.24385016967181 4.56781043087072
ENSG00000259661 chr15 90920218 90921186 AC068831.4 2.64792372177317 2.91665704380125 3.27540896639265 1.68883979105143 0.63692187704128 1.41445151555623
ENSG00000259673 chr15 67403619 67521844 IQCH-AS1 6.45890559525509 6.31685450832491 6.56202829097885 6.29572247122035 7.00492433083063 8.54671142737305
ENSG00000259682 chr15 64470253 64471364 AC091231.1 3.4488110360062 4.18676130164009 3.55450983973276 4.10979411137893 3.69072512999323 3.33669923482361
ENSG00000259685 chr15 90102649 90133445 IDH2-DT 3.2178216793279 3.24733292489651 3.00084899284591 1.47249208197365 1.6253254084243 2.48715443675323
ENSG00000259687 chr14 75294404 75296638 LINC01220 5.9281137784333 5.64743604188799 4.94221087632174 3.93793882925547 3.12984492216644 0
ENSG00000259692 chr15 81660482 81871125 AC104041.1 5.32007421758892 6.02666893475883 5.2349213635212 4.62936926723986 4.14167223854447 2.86124066629447
ENSG00000259704 chr15 90839724 90841378 AC124248.1 1.3319255233229 0.78832904115815 3.00905032047434 3.59577147040695 2.57586465335211 2.44510935085151
ENSG00000259706 chr15 99257632 99260015 HSP90B2P 2.80372633977959 1.92185413092523 3.06159871499762 2.71242664886618 2.47516730214045 3.41371185311535
ENSG00000259708 chr15 78250502 78264156 AC090607.3 4.35721084108703 4.25890883013255 4.143168109341 1.94567769932426 1.09215977144493 0.423782007587959
ENSG00000259712 chr15 52056675 52100523 AC023906.5 3.19066359070225 2.39574182635533 3.79426963841042 3.80291913300938 1.92227634054101 1.0873166387389
ENSG00000259713 chr15 89518523 89591956 AC013391.2 0 0.49688808595465 1.0208444531492 0.679667049888635 1.04209208366708 5.26645771349417
ENSG00000259719 chr14 56310880 56345001 LINC02284 6.32872273577905 6.3547144481622 5.96169572267019 5.26480647154227 5.1505582361421 3.31329741786258
ENSG00000259728 chr15 84570649 84580175 LINC00933 2.21287074932955 2.16256709422682 2.77166186126833 3.08448708699467 1.19672847148122 0
ENSG00000259732 chr15 59121034 59133250 AC092757.2 1.96515685343835 1.76501562815679 1.52967957758438 1.40357137834615 1.47791217076019 4.03441374841936
ENSG00000259736 chr15 90620007 90717141 CRTC3-AS1 6.40681410336392 5.86989529988582 6.36498495767993 5.7178815675931 5.26436682424785 5.13225289220724
ENSG00000259746 chr15 90634725 90635033 HSPE1P3 3.774241089533 3.50075085716268 3.49667811578334 3.1378281002818 3.04378160529877 2.57909315118187
ENSG00000259747 chr15 38671847 38689191 NA 6.106156125836 6.06597372375056 5.33177050864971 4.26935090434009 5.29412954029947 3.09309427048075
ENSG00000259751 chr15 34849137 34850395 AC018868.2 1.93288667257183 1.76501562815679 2.91687722354984 2.37607551969564 3.11723095116693 2.25435464999494
ENSG00000259755 chr15 101050732 101086066 AC090907.2 2.0655483204673 0.78832904115815 1.88261788254507 2.63594062939505 4.07739937642869 3.2877783757172
ENSG00000259762 chr15 85750336 85752901 AC021739.5 3.82737735209615 4.75971239129593 4.73014611944799 3.25559708332163 2.81162477443418 3.09309427048075
ENSG00000259767 chr15 83022236 83024336 AC022558.1 3.43402470603915 3.5058853677371 3.66550373814751 3.09742305414672 3.68401801756699 3.50191916417616
ENSG00000259768 chr16 72665170 72791624 AC004943.2 4.40522548386179 4.68850853676374 4.94489683986189 5.14543371303716 4.31719118197415 7.22755449698271
ENSG00000259775 chr14 103331674 103332367 AL138976.2 3.14774881579666 1.15597852057131 3.05459414361784 2.17166413599215 2.43510016729126 2.67228953136722
ENSG00000259781 chr15 71164770 71165415 HMGB1P6 3.89332315091576 4.12921691118519 3.46714406539813 4.33126060396068 3.11359443096047 4.87112016165134
ENSG00000259782 chr16 23446446 23447282 AC008915.1 1.11863192921095 0.769688548079395 0.92271063952683 2.17747518788509 1.8155769946012 2.22169786981997
ENSG00000259788 chr1 162560227 162561308 AL596325.1 2.99454263481022 2.97444384510731 2.42394581225738 1.40357137834615 1.29242732420051 0.688956100298815
ENSG00000259797 chr16 68316801 68319036 AC020978.1 2.96466138077295 2.42081233333395 2.68101697981349 2.83883319586816 2.02458648052894 2.81032728494357
ENSG00000259802 chr5 10352701 10353601 AC012640.2 4.41035667195734 4.20941047746688 4.08738005429997 5.2544338416581 5.05292182318406 3.75790734668717
ENSG00000259803 chr16 89195761 89201664 SLC22A31 3.15574981389112 2.49373630839743 4.31533006139722 2.71971242294405 2.36225130436995 1.58452954437649
ENSG00000259804 chr16 67561411 67562309 AC027682.1 3.73194134250233 3.9222161689081 3.68981631884893 3.95127919419145 4.11158336296825 2.19389336615732
ENSG00000259805 chr15 82925884 83103443 AC022558.2 7.4985454741107 7.36831412418804 7.02611100770249 6.96739154404309 6.96893912912046 7.12436853474857
ENSG00000259813 chr16 88696501 88698610 AC138028.3 4.09379274723716 4.06343318845691 4.19361019554942 2.6049283936753 2.96127264822 1.2195310755753
ENSG00000259818 chr1 53220663 53224253 AL606760.3 3.79147799877078 3.27787387695596 3.13352990840685 3.59551168157616 2.59259522774919 1.72403497380047
ENSG00000259820 chr8 134792020 134798272 AC083843.3 5.1081469724883 5.77865302580538 7.46062672948277 7.00608056946587 7.05926935968873 6.31348866925491
ENSG00000259821 chr16 47004513 47035385 AC018845.1 2.0655483204673 1.26657663403404 2.23101502546109 1.47249208197365 1.37975690750809 0.398360538440087
ENSG00000259823 chr1 248718649 248755739 LYPD8 3.61293500324634 3.57668286368289 3.19208187737528 1.02330395313704 0 0.423782007587959
ENSG00000259826 chr7 39947522 39949755 AC072061.1 5.49589451419767 5.16654935806912 4.54064813198308 3.64555455488002 3.6806385268431 2.82707111892741
ENSG00000259834 chr1 110653560 110657040 AL365361.1 9.40467241463357 9.21101293120118 9.20811570489846 9.06957282824268 8.03787245943673 7.47216710535579
ENSG00000259843 chr16 50046429 50066224 AC007610.1 1.87496191314602 1.55801758923754 2.75722150420875 2.88531781609142 3.69498280437132 2.78522962313587
ENSG00000259845 chr15 30815271 30844153 HERC2P10 5.81110251925503 6.15131953782445 5.59802410687769 4.49397754776403 4.76070009273309 6.61606003633394
ENSG00000259856 chr16 46626404 46626992 RAB43P1 4.0692688134833 3.09828581338671 3.50081421344161 3.42454472325207 2.17261158107444 2.91809629230909
ENSG00000259865 chr1 247187281 247188526 AL390728.6 4.93098656198962 4.71168314077825 3.87678682379519 3.50420047990191 4.05700489955121 5.05521723250268
ENSG00000259867 chr16 80155053 80563135 AC105411.1 4.48072105061481 4.61025760496904 4.13742576680731 4.01267495349552 4.36129149898914 5.71194727481713
ENSG00000259868 chr14 55896547 55962970 AL163952.1 0.858867705861843 2.71038785023275 1.73939030294167 1.70428957053448 2.94080068753681 3.2192179040463
ENSG00000259876 chr16 12556353 12557694 AC010333.1 0.448958663408075 0 1.39640398564555 0 1.37975690750809 4.41921858747181
ENSG00000259877 chr16 89215211 89217653 AC009113.1 3.89332315091576 3.9222161689081 4.72397172267391 4.58348289313873 4.0866297216242 4.15957632617658
ENSG00000259884 chr12 52058459 52059503 AC025259.3 2.52099032489938 2.74358019175583 7.31613160296471 7.04497076355634 6.55384149227141 0.65350933385094
ENSG00000259891 chr8 140505813 140508043 AC107375.1 4.68417975249499 4.84674053557857 5.45450498177046 5.83040943467933 5.6690182184379 5.00883485982876
ENSG00000259895 chr16 2464950 2468213 AC106820.2 0 0 0.513375769819335 0 1.04209208366708 3.86947658913576
ENSG00000259899 chr16 12560756 12611044 AC010333.2 3.13159771190613 2.57121520823892 3.09029424746335 3.01619191973168 4.70681228569924 7.85999495257008
ENSG00000259915 chr2 186354570 186356773 AC017071.1 1.85899227910121 2.28950361033839 1.07235682673039 1.99391405796846 2.96455884270607 2.73387473874206
ENSG00000259917 chr15 34489002 34490571 HNRNPLP2 2.7613878822485 1.49454530854426 2.40851365389183 1.97900577015539 0.386586636507855 2.25435464999494
ENSG00000259924 chr15 65771176 65772139 AC011939.1 7.87756035800723 8.75169494959512 8.45793858771252 6.75317390527696 6.62033748029145 4.16575125676527
ENSG00000259926 chr16 53448748 53449590 AC007342.1 4.95528623038527 5.29737921487125 3.79600958493943 3.06474175334597 2.97761960032418 2.54416644965441
ENSG00000259932 chr15 45198517 45199139 AC051619.7 5.11130982936464 3.88420215736008 4.58466668065283 6.55530541972744 6.91153774665367 4.59380350885807
ENSG00000259933 chr16 2091436 2095433 AC009065.2 2.98917441880447 2.91665704380125 2.04838627976104 2.33755096121687 1.09215977144493 2.0819602348825
ENSG00000259935 chr15 52648634 52649866 AC009754.1 4.48355895580533 5.22609853640177 5.34102665090318 3.83528302174142 3.07233932229401 1.0873166387389
ENSG00000259939 chr16 8853312 8854347 AC022167.1 3.95800628471622 3.42250074383518 4.32423736175297 4.79472954572389 5.95316614483006 4.73262041129361
ENSG00000259940 chr16 27213308 27214993 AC109449.1 2.70172013200392 2.85443150408845 2.03405688838579 2.83883319586816 3.11723095116693 2.7548111739703
ENSG00000259943 chr1 40256427 40257967 AL050341.2 5.64886489046522 4.92884832175097 4.97528676285001 5.28449673657472 5.06767068695482 4.7477629874381
ENSG00000259945 chr16 67542123 67542963 AC027682.2 2.0655483204673 2.28950361033839 3.58692681913859 3.4455536826427 1.74766521860416 0.688956100298815
