ENSG,IT02,IT202,IT1H2,IT2H2,IT4H2,IT24H2
ENSG00000049768,38,34,194,175,386,136
ENSG00000049769,326,192,511,200,251,124
ENSG00000049860,400,260,402,164,187,177
ENSG00000049883,94,91,174,78,80,194
ENSG00000050030,454,366,875,198,202,90
ENSG00000050130,112,95,173,93,70,110
ENSG00000050165,6,3,10,3,3,0
ENSG00000050327,29,27,47,13,10,23
ENSG00000050344,119,102,702,379,836,443
ENSG00000050393,62,51,134,78,139,212
ENSG00000050405,196,159,344,127,113,236
ENSG00000050426,112,72,247,107,224,298
ENSG00000050438,50,31,153,98,97,22
ENSG00000050555,29,19,32,8,7,17
ENSG00000050628,16,10,31,4,13,3
ENSG00000050730,111,144,793,431,2199,475
ENSG00000050748,1387,1038,1767,511,400,342
ENSG00000050767,6,10,21,4,8,2
ENSG00000050820,1,0,3,0,0,2
ENSG00000051009,488,372,664,314,395,228
ENSG00000051108,1040,634,649,406,671,323
ENSG00000051128,2,2,6,3,0,2
ENSG00000051180,31,25,36,11,12,189
ENSG00000051341,33,29,50,7,15,344
ENSG00000051382,2152,1502,3672,1396,1529,667
ENSG00000051523,366,307,555,196,139,138
ENSG00000051596,185,120,238,104,70,51
ENSG00000051620,337,270,473,221,117,56
ENSG00000051825,757,567,903,440,595,491
ENSG00000052126,174,109,254,126,194,120
ENSG00000052723,214,141,217,95,125,59
ENSG00000052749,1842,1347,2312,1221,2727,809
ENSG00000052795,1034,718,2370,1371,1151,448
ENSG00000052802,271,166,291,138,354,191
ENSG00000052841,3826,2653,5032,2664,5929,1819
ENSG00000052850,0,0,1,0,0,0
ENSG00000053108,21,24,26,27,92,63
ENSG00000053254,12398,9071,18993,9698,14712,5202
ENSG00000053328,8,7,15,3,4,1
ENSG00000053371,97,74,70,17,15,56
ENSG00000053372,129,100,186,269,609,322
ENSG00000053438,1,0,0,1,0,0
ENSG00000053501,39,29,33,30,52,18
ENSG00000053524,677,452,738,398,616,233
ENSG00000053747,16,9,204,144,40,2
ENSG00000053770,771,573,768,284,310,203
ENSG00000053900,438,284,721,441,571,376
ENSG00000053918,806,600,632,158,256,533
ENSG00000054116,293,199,551,217,207,179
ENSG00000054118,4631,3514,5911,2595,3091,1409
ENSG00000054148,6,0,3,1,12,20
ENSG00000054179,0,0,0,0,2,0
ENSG00000054219,1996,1456,1718,884,1223,1588
ENSG00000054267,17016,12287,18622,4675,5671,1101
ENSG00000054277,316,243,398,343,441,1313
ENSG00000054282,269,167,704,557,1034,672
ENSG00000054356,0,0,3,3,3,2
ENSG00000054392,175,130,218,132,784,81
ENSG00000054523,561,469,964,531,636,406
ENSG00000054611,3373,2454,8254,5393,11491,3785
ENSG00000054654,9092,6683,21337,9025,8904,533
ENSG00000054690,1,5,8,1,1,48
ENSG00000054793,37,22,22,15,30,20
ENSG00000054796,0,0,2,0,0,0
ENSG00000054938,2,0,0,0,1,0
ENSG00000054965,1157,846,1721,573,602,469
ENSG00000054967,2808,1988,2767,676,670,395
ENSG00000054983,710,470,1048,338,333,202
ENSG00000055044,6347,4525,4977,2684,5450,2166
ENSG00000055070,1536,1153,1152,719,1127,551
ENSG00000055118,21,11,17,8,1,5
ENSG00000055130,4383,3289,5837,2911,4382,1642
ENSG00000055147,214,165,422,217,299,137
ENSG00000055163,9458,6602,10589,3688,3296,1926
ENSG00000055208,7874,5532,14595,7238,12657,2337
ENSG00000055211,2062,1411,1118,240,216,147
ENSG00000055332,829,675,791,211,1142,159
ENSG00000055483,7577,5598,7559,2290,4360,1236
ENSG00000055609,19535,14062,18414,5343,5494,1942
ENSG00000055732,6,4,44,16,16,1
ENSG00000055813,0,0,1,0,0,0
ENSG00000055917,10647,7595,11237,4363,6092,2420
ENSG00000055950,22,15,42,24,20,15
ENSG00000055955,71,56,88,45,75,43
ENSG00000055957,1,0,2,0,0,0
ENSG00000056050,21,21,154,78,107,162
ENSG00000056097,4303,3011,4943,2065,3876,1410
ENSG00000056277,372,235,617,204,422,173
ENSG00000056291,0,0,0,2,2,0
ENSG00000056487,9,2,24,6,9,3
ENSG00000056558,3606,2720,14244,12110,21434,3827
ENSG00000056586,2080,1435,2524,1051,1150,476
ENSG00000056736,4,1,10,4,9,5
ENSG00000056972,453,303,378,126,209,155
ENSG00000056998,1,2,0,2,2,1
ENSG00000057019,73,53,139,61,131,172
ENSG00000057252,2884,2026,2291,1005,1431,493
ENSG00000057294,7,10,17,3,2,3
ENSG00000057468,38,28,112,33,70,157
ENSG00000057593,0,0,0,0,0,3
ENSG00000057608,1254,843,2851,1341,1820,1114
ENSG00000057657,174,152,356,91,332,218
ENSG00000057663,2674,1909,3936,1932,3187,1335
ENSG00000057704,76,66,105,41,25,3
ENSG00000057757,510,305,522,211,214,126
ENSG00000057935,774,585,841,625,993,471
ENSG00000058056,305,184,401,143,225,367
ENSG00000058063,11338,7740,8266,2717,2561,913
ENSG00000058085,1,0,2,1,5,1
ENSG00000058091,309,225,325,225,954,122
ENSG00000058262,1167,818,1403,725,1116,567
ENSG00000058272,6743,4763,7831,2747,2898,1246
ENSG00000058335,1,0,0,0,0,0
ENSG00000058404,10,3,7,0,3,35
ENSG00000058453,645,420,569,314,332,467
ENSG00000058600,4806,3515,5476,1204,2014,661
ENSG00000058668,816,670,4718,1895,1048,291
ENSG00000058673,4096,3045,4494,2023,2371,1216
ENSG00000058729,297,195,440,234,451,180
ENSG00000058799,224,155,253,146,202,140
ENSG00000058804,541,357,752,479,1531,772
ENSG00000058866,1,2,3,0,3,27
ENSG00000059122,346,299,373,125,131,223
ENSG00000059145,1978,1428,1395,367,285,317
ENSG00000059377,99,93,206,116,264,108
ENSG00000059378,1453,1004,1611,840,1549,216
ENSG00000059573,131,113,305,242,983,528
ENSG00000059588,523,394,475,223,412,741
ENSG00000059691,184,114,354,162,305,258
ENSG00000059728,1387,908,1267,603,530,575
ENSG00000059758,10537,7226,19692,6130,7159,1058
ENSG00000059769,292,222,523,293,553,358
ENSG00000059804,2514,1827,3388,1158,910,168
ENSG00000059915,39,39,76,24,24,16
ENSG00000060069,3761,2727,3792,1201,1467,615
ENSG00000060138,334,262,192,131,258,158
ENSG00000060140,6,2,14,1,3,0
ENSG00000060237,6373,4590,9900,5212,9595,1486
ENSG00000060339,2108,1511,3382,1526,2157,1142
ENSG00000060491,209,133,196,151,271,87
ENSG00000060558,91,81,208,114,272,52
ENSG00000060566,4,0,4,0,0,0
ENSG00000060642,76,55,170,98,152,95
ENSG00000060656,10,3,12,2,2,2
ENSG00000060688,1251,918,1589,656,1074,512
ENSG00000060709,3,0,1,0,0,0
ENSG00000060718,0,1,1,0,0,2
ENSG00000060749,696,499,1041,447,685,668
ENSG00000060762,330,246,719,338,229,157
ENSG00000060971,559,398,336,141,170,176
ENSG00000060982,29,15,65,79,655,217
ENSG00000061273,664,471,1459,841,889,1176
ENSG00000061337,35,32,40,9,9,5
ENSG00000061455,0,3,0,1,0,0
ENSG00000061492,0,0,1,0,1,0
ENSG00000061656,91,78,223,74,47,8
ENSG00000061676,163,122,410,301,352,205
ENSG00000061794,757,503,711,492,1068,438
ENSG00000061918,1,0,3,7,25,2
ENSG00000061936,3294,2525,4743,1946,3250,1158
ENSG00000061938,950,696,1927,922,974,543
ENSG00000061987,5031,3323,6416,2245,2700,935
ENSG00000062038,20,16,16,3,8,6
ENSG00000062096,0,2,1,0,0,0
ENSG00000062194,6200,4192,9260,3464,4633,1242
ENSG00000062282,4,1,10,5,43,57
ENSG00000062370,0,0,2,6,3,7
ENSG00000062485,1063,799,1255,732,1418,1361
ENSG00000062524,3,1,2,3,5,0
ENSG00000062582,122,89,93,73,155,380
ENSG00000062598,2125,1499,1722,629,624,468
ENSG00000062650,3401,2436,4116,1651,2440,958
ENSG00000062716,2780,1887,3902,1919,2921,1034
ENSG00000062725,1060,809,2386,895,871,372
ENSG00000062822,79,46,67,45,143,842
ENSG00000063015,6,5,7,0,2,0
ENSG00000063046,1822,1403,1946,1004,2386,1625
ENSG00000063127,132,104,133,74,107,39
ENSG00000063176,87,65,93,34,64,108
ENSG00000063180,45,35,79,15,12,38
ENSG00000063241,1,2,4,12,45,42
ENSG00000063244,1160,905,1557,855,1445,868
ENSG00000063245,553,416,691,317,382,188
ENSG00000063322,257,234,437,160,157,96
ENSG00000063438,137,97,449,362,686,2162
ENSG00000063515,0,0,1,0,0,0
ENSG00000063587,488,388,669,194,262,176
ENSG00000063601,3772,2768,3249,1804,3577,722
ENSG00000063660,4,4,11,13,26,50
ENSG00000063761,47,21,118,88,339,325
ENSG00000063854,588,441,663,269,198,75
ENSG00000063978,3146,2435,3171,1251,1831,1001
ENSG00000064012,4617,3417,4574,1249,1474,647
ENSG00000064042,1,0,4,0,0,7
ENSG00000064102,494,307,480,213,421,344
ENSG00000064115,221,148,395,129,104,198
ENSG00000064199,4,7,18,7,5,10
ENSG00000064201,114,66,83,26,29,72
ENSG00000064205,1,1,0,0,0,0
ENSG00000064225,17,14,43,11,21,2
ENSG00000064270,3,2,2,4,1,1
ENSG00000064300,1,1,22,3,1,0
ENSG00000064309,46,20,65,42,38,80
ENSG00000064313,2856,2181,3500,1262,2229,861
ENSG00000064393,5535,3902,6584,2773,4398,860
ENSG00000064419,2032,1521,2791,1266,1992,1021
ENSG00000064489,13,8,15,6,5,4
ENSG00000064490,33,25,54,34,16,73
ENSG00000064545,21,18,42,33,164,167
ENSG00000064547,43,25,57,42,60,11
ENSG00000064601,82,32,72,29,27,57
ENSG00000064607,218,186,436,302,321,372
ENSG00000064651,1564,1070,2519,722,1261,487
ENSG00000064652,222,137,309,114,141,79
ENSG00000064655,8,3,6,2,3,0
ENSG00000064666,236,192,651,290,134,53
ENSG00000064687,95,97,198,111,81,34
ENSG00000064692,1,0,5,1,0,1
ENSG00000064703,198,122,141,81,104,60
ENSG00000064726,1671,1266,1602,670,1344,709
ENSG00000064763,82,33,261,146,156,190
ENSG00000064787,17,19,28,12,13,4
ENSG00000064886,65,44,270,184,108,22
ENSG00000064932,1494,1084,1897,705,1421,667
ENSG00000064933,232,145,485,275,504,891
ENSG00000064961,6,0,15,6,7,12
ENSG00000064989,59,43,51,23,39,7
ENSG00000064995,796,600,1065,448,500,203
ENSG00000064999,704,570,2771,1480,1903,867
ENSG00000065000,877,672,1742,769,1201,632
ENSG00000065029,397,321,916,422,700,322
ENSG00000065054,1,3,0,0,3,9
ENSG00000065057,0,0,0,0,1,41
ENSG00000065060,412,317,529,225,740,386
ENSG00000065135,1735,1201,2698,1096,841,329
ENSG00000065150,518,363,726,614,1451,993
ENSG00000065154,352,270,333,134,158,62
ENSG00000065183,156,126,197,397,1116,568
ENSG00000065243,5916,4035,5899,1649,1909,988
ENSG00000065268,71,49,146,77,144,185
ENSG00000065308,443,337,606,148,70,75
ENSG00000065320,8,5,34,35,31,14
ENSG00000065325,0,0,0,1,0,0
ENSG00000065328,10,7,10,6,1,492
ENSG00000065357,1469,1028,1908,882,795,483
ENSG00000065361,3,4,7,6,2,0
ENSG00000065413,13307,9265,17621,12075,19634,7681
ENSG00000065427,1128,794,850,539,1055,678
ENSG00000065457,309,211,432,240,358,322
ENSG00000065485,11,11,74,246,2326,1349
ENSG00000065491,970,731,1333,621,1407,526
ENSG00000065518,380,273,462,173,198,69
ENSG00000065526,1936,1323,2625,1524,3621,976
ENSG00000065534,10,3,6,2,3,1
ENSG00000065548,1720,1210,1338,695,1325,533
ENSG00000065559,4623,3131,5130,1686,3319,955
ENSG00000065600,91,80,267,164,205,298
ENSG00000065609,2,0,0,1,0,0
ENSG00000065613,1323,847,1593,699,840,301
ENSG00000065615,1331,928,1866,627,781,294
ENSG00000065618,1,0,0,0,0,0
ENSG00000065621,39,23,80,39,88,28
ENSG00000065665,625,429,818,251,332,210
ENSG00000065675,4675,3356,8893,3415,3615,1520
ENSG00000065717,72,65,101,89,73,44
ENSG00000065802,129,89,375,356,542,209
ENSG00000065809,29064,21017,61406,24569,32902,1698
ENSG00000065833,15,19,28,21,50,13
ENSG00000065882,1873,1389,2349,1183,2455,767
ENSG00000065883,6067,4110,9051,2587,2841,982
ENSG00000065911,217,165,269,975,2846,848
ENSG00000065923,399,307,432,127,516,886
ENSG00000065970,300,208,334,143,166,85
ENSG00000065978,2962,1886,2293,1685,3796,1648
ENSG00000065989,133,102,437,63,63,28
ENSG00000066027,4310,3070,3447,982,1036,489
ENSG00000066032,5,2,6,3,2,1
ENSG00000066044,976,765,1381,663,925,664
ENSG00000066056,2,0,0,0,0,0
ENSG00000066084,4606,3418,7903,4828,6836,1717
ENSG00000066117,557,326,494,215,288,192
ENSG00000066135,839,635,1182,491,631,336
ENSG00000066136,1713,1177,3007,1231,1873,732
ENSG00000066185,9,12,14,7,5,7
ENSG00000066230,0,2,2,1,2,1
ENSG00000066248,0,2,3,2,2,1
ENSG00000066279,24,20,31,8,4,26
ENSG00000066294,430,313,1140,1211,1507,70
ENSG00000066322,65,39,75,34,50,84
ENSG00000066336,22,27,24,13,22,3
ENSG00000066379,30,11,28,11,30,19
ENSG00000066382,42,38,57,34,34,12
ENSG00000066422,1967,1391,1354,535,762,307
ENSG00000066427,711,539,917,355,471,232
ENSG00000066455,222,161,598,327,396,192
ENSG00000066468,4,5,17,4,7,0
ENSG00000066557,1928,1314,1677,551,707,402
ENSG00000066583,144,97,176,72,93,112
ENSG00000066629,46,38,268,56,21,13
ENSG00000066651,862,594,1085,463,1077,570
ENSG00000066654,535,331,420,156,155,99
ENSG00000066697,88,64,109,56,50,103
ENSG00000066735,2,2,7,0,2,5
ENSG00000066739,2127,1482,2923,1147,1852,517
ENSG00000066777,7900,5464,8738,3264,3817,1230
ENSG00000066827,746,546,1418,803,1210,548
ENSG00000066855,611,427,717,304,615,521
ENSG00000066923,45,25,37,17,18,11
ENSG00000066926,190,128,211,71,113,117
ENSG00000066933,548,406,1016,890,2301,840
ENSG00000067048,1714,986,1083,628,844,185
ENSG00000067057,2083,1486,3151,3304,10402,3436
ENSG00000067064,846,647,603,161,193,107
ENSG00000067066,4671,3333,5875,3279,7142,1260
ENSG00000067082,3243,2137,2460,880,1222,223
ENSG00000067113,290,206,538,245,592,321
ENSG00000067141,250,165,560,326,304,213
ENSG00000067167,2401,1691,2108,691,732,409
ENSG00000067177,8,9,16,16,41,182
ENSG00000067182,146,104,355,244,209,126
ENSG00000067191,64,45,69,46,53,115
ENSG00000067208,169,81,263,386,2173,1123
ENSG00000067221,27,18,30,23,45,38
ENSG00000067225,755,537,2909,3344,6669,2004
ENSG00000067248,634,439,841,315,469,307
ENSG00000067334,410,288,575,400,605,147
ENSG00000067365,332,251,659,293,344,216
ENSG00000067369,1870,1429,3201,1145,1055,353
ENSG00000067445,3,1,4,2,2,6
ENSG00000067533,776,549,982,698,1691,455
ENSG00000067560,3895,2984,3228,1689,2098,913
ENSG00000067596,1377,964,977,345,455,287
ENSG00000067601,25,17,18,11,13,3
ENSG00000067606,184,166,371,256,391,393
ENSG00000067646,614,444,916,454,732,270
ENSG00000067704,433,296,659,343,421,304
ENSG00000067715,0,4,2,0,0,1
ENSG00000067798,0,1,0,0,3,5
ENSG00000067829,314,255,425,180,202,158
ENSG00000067836,10,0,13,4,4,5
ENSG00000067840,22,15,18,7,5,3
ENSG00000067842,1,0,0,0,0,0
ENSG00000067900,3722,2589,4386,2170,2247,834
ENSG00000067955,1624,1169,2350,1988,3706,938
ENSG00000067992,3017,2211,3201,943,709,242
ENSG00000068001,4,6,6,6,27,75
ENSG00000068024,4197,3126,7373,3344,5682,2198
ENSG00000068028,418,346,443,267,390,260
ENSG00000068078,0,0,4,0,0,0
ENSG00000068079,72,61,62,29,121,35
ENSG00000068097,289,201,225,122,267,253
ENSG00000068120,17,12,46,13,6,30
ENSG00000068137,7,5,2,0,3,1
ENSG00000068305,3481,2386,3719,2389,3316,827
ENSG00000068308,3251,2366,2854,781,901,361
ENSG00000068323,358,274,438,234,179,81
ENSG00000068354,548,459,591,274,394,110
ENSG00000068366,1957,1464,3207,2347,5643,1194
ENSG00000068383,6255,4508,6090,2311,2761,782
ENSG00000068394,240,194,256,67,95,53
ENSG00000068400,722,499,1233,479,632,268
ENSG00000068438,352,243,370,254,511,308
ENSG00000068489,15,12,10,5,4,32
ENSG00000068615,2,2,6,2,5,2
ENSG00000068650,1797,1300,2110,1040,1822,1421
ENSG00000068654,835,593,1277,1180,3750,1409
ENSG00000068697,888,635,752,213,241,106
ENSG00000068724,5216,3847,7041,2824,2195,1245
ENSG00000068745,2034,1513,2091,839,968,309
ENSG00000068781,33,20,26,18,9,4
ENSG00000068784,259,164,627,515,1081,1046
ENSG00000068796,4179,3026,4822,1690,2179,1733
ENSG00000068831,460,312,693,320,215,29
ENSG00000068878,6571,4616,6379,1942,2745,830
ENSG00000068885,229,144,954,685,661,363
ENSG00000068903,475,358,762,360,177,92
ENSG00000068912,456,354,752,327,319,163
ENSG00000068971,210,154,164,54,39,31
ENSG00000068976,459,361,264,67,78,27
ENSG00000069018,0,1,1,0,0,0
ENSG00000069020,1220,827,4969,6260,11864,604
ENSG00000069188,500,363,380,223,342,9
ENSG00000069206,0,0,1,0,0,0
ENSG00000069248,1662,1184,1704,530,858,492
ENSG00000069275,2850,1795,2067,672,873,486
ENSG00000069329,358,247,591,252,351,235
ENSG00000069345,913,684,807,402,678,291
ENSG00000069399,475,384,1255,398,331,156
ENSG00000069424,2517,1940,2776,1068,2718,3024
ENSG00000069431,3,2,0,1,0,0
ENSG00000069482,0,0,0,0,0,7
ENSG00000069493,6016,4275,9771,6254,11127,4827
ENSG00000069509,42,33,69,27,24,24
ENSG00000069535,0,0,1,0,0,0
ENSG00000069667,21793,16238,23902,5729,7706,1371
ENSG00000069696,35,21,32,4,11,10
ENSG00000069702,1906,1427,4703,2282,3648,637
ENSG00000069764,0,0,0,0,1,0
ENSG00000069849,1729,1334,3397,1406,3087,1055
ENSG00000069869,25,24,423,385,968,247
ENSG00000069943,944,648,1294,341,324,256
ENSG00000069956,1991,1461,2063,1394,2673,683
ENSG00000069966,5297,3979,5342,916,380,175
ENSG00000069974,804,603,3929,2798,5767,1293
ENSG00000069998,82,44,187,211,726,351
ENSG00000070010,602,471,442,168,230,287
ENSG00000070018,158,94,232,87,146,183
ENSG00000070019,6,4,1,0,0,0
ENSG00000070047,1349,942,1460,623,1126,515
ENSG00000070061,1813,1261,1902,588,549,496
ENSG00000070081,651,485,691,640,692,243
ENSG00000070087,84,77,93,32,25,21
ENSG00000070159,10,0,6,11,24,8
ENSG00000070182,1,0,6,1,1,1
ENSG00000070190,996,691,1123,389,533,598
ENSG00000070214,183,162,606,214,242,185
ENSG00000070269,320,252,1077,512,674,400
ENSG00000070366,5567,4405,7358,3386,6636,1748
ENSG00000070367,988,646,1476,636,601,381
ENSG00000070371,23,22,64,13,13,24
ENSG00000070388,0,2,3,2,1,0
ENSG00000070404,0,1,0,0,0,5
ENSG00000070413,3424,2532,3638,1386,1916,705
ENSG00000070423,902,565,846,373,616,284
ENSG00000070444,396,337,253,105,269,90
ENSG00000070476,2189,1568,3113,1549,1707,876
ENSG00000070495,487,315,477,159,155,156
ENSG00000070501,1104,795,1799,783,712,340
ENSG00000070526,30,20,67,20,13,4
ENSG00000070540,48,44,39,27,17,48
ENSG00000070601,0,0,2,1,0,0
ENSG00000070610,13,19,72,53,36,136
ENSG00000070614,17,13,15,7,36,128
ENSG00000070669,51,34,84,331,981,231
ENSG00000070718,1944,1464,3951,1577,1822,808
ENSG00000070729,9,2,2,2,0,1
ENSG00000070731,7,8,81,17,14,0
ENSG00000070756,15710,11160,12615,2869,5241,2479
ENSG00000070759,146,131,343,160,280,102
ENSG00000070761,2432,1752,764,145,163,92
ENSG00000070770,744,546,909,514,850,376
ENSG00000070778,11,3,5,0,0,5
ENSG00000070785,150,108,517,571,2251,1132
ENSG00000070808,373,265,286,32,11,0
ENSG00000070814,380,265,603,437,1114,652
ENSG00000070831,5259,3697,6300,2416,2299,587
ENSG00000070882,1780,1293,9738,9349,12868,3367
ENSG00000070886,1,4,2,4,3,1
ENSG00000070915,1,0,1,2,0,1
ENSG00000070950,605,439,1029,417,786,1230
ENSG00000070961,12007,8600,22602,4691,4628,940
ENSG00000070985,7,6,9,2,0,0
ENSG00000071051,10511,7575,21719,7335,7625,3614
ENSG00000071054,6439,4448,13207,8330,9955,842
ENSG00000071073,5333,3745,8484,2711,1561,367
ENSG00000071082,291,223,578,410,805,696
ENSG00000071127,4370,3085,6848,4699,4061,1587
ENSG00000071189,4508,2841,4029,1484,2085,800
ENSG00000071205,2357,1716,3937,1455,1272,483
ENSG00000071242,1611,1176,1812,816,1079,726
ENSG00000071243,753,582,840,285,424,163
ENSG00000071246,49,33,89,38,31,49
ENSG00000071282,43,31,65,10,19,68
ENSG00000071462,743,622,531,352,662,225
ENSG00000071537,2592,1787,2539,1005,1709,477
ENSG00000071539,22,17,92,29,32,122
ENSG00000071553,71,30,74,28,18,43
ENSG00000071564,436,366,762,557,1045,660
ENSG00000071575,288,202,600,558,800,44
ENSG00000071626,3120,2490,3831,1632,2646,1553
ENSG00000071655,334,320,670,625,1603,1643
ENSG00000071794,126,106,226,106,88,120
ENSG00000071859,35,36,73,38,34,58
ENSG00000071889,116,108,145,51,62,39
ENSG00000071894,138,101,219,117,275,224
ENSG00000071909,18,18,23,5,23,15
ENSG00000071967,2,5,10,3,3,5
ENSG00000071991,0,0,0,1,0,0
ENSG00000071994,88,80,223,126,256,153
ENSG00000072041,0,0,1,1,0,0
ENSG00000072042,293,254,382,157,225,375
ENSG00000072062,163,120,144,70,84,111
ENSG00000072071,590,451,937,273,525,389
ENSG00000072080,0,0,0,0,1,0
ENSG00000072110,2840,1907,4036,1290,704,588
ENSG00000072121,963,681,1108,464,725,345
ENSG00000072133,31,13,41,22,40,10
ENSG00000072134,534,383,786,270,327,221
ENSG00000072135,15,11,29,10,33,94
ENSG00000072163,6,11,5,0,4,2
ENSG00000072182,4,3,3,3,3,0
ENSG00000072195,19,12,18,7,7,6
ENSG00000072201,4,0,1,0,4,0
ENSG00000072210,160,118,160,61,40,77
ENSG00000072274,2043,1497,2106,1099,2317,1153
ENSG00000072310,551,500,1217,511,548,163
ENSG00000072315,0,1,2,1,2,2
ENSG00000072364,4531,3168,4519,1699,2185,514
ENSG00000072401,650,522,948,430,749,228
ENSG00000072415,634,439,697,182,255,239
ENSG00000072422,3,3,8,1,0,2
ENSG00000072501,2077,1610,2131,637,1159,787
ENSG00000072506,61,27,37,14,44,44
ENSG00000072518,739,587,2241,1299,1941,696
ENSG00000072571,37,14,21,4,1,17
ENSG00000072609,1509,1081,2152,876,1232,568
ENSG00000072657,2,0,4,0,4,0
ENSG00000072682,11,2,44,48,49,51
ENSG00000072694,0,0,0,0,1,0
ENSG00000072736,3819,2920,4494,2417,2943,1943
ENSG00000072756,458,347,894,606,1441,589
ENSG00000072778,86,40,99,45,26,60
ENSG00000072786,3439,2526,6874,4018,3501,1521
ENSG00000072803,6042,4362,7908,4508,6340,1698
ENSG00000072818,131,104,157,86,63,173
ENSG00000072832,0,0,0,1,1,0
ENSG00000072840,26,28,45,21,124,64
ENSG00000072849,473,317,444,158,187,133
ENSG00000072858,2614,1876,3563,1012,1013,430
ENSG00000072864,3104,2371,3279,1233,1037,618
ENSG00000072952,9,5,2,8,5,2
ENSG00000072954,5,6,18,5,12,44
ENSG00000072958,780,668,1537,713,821,379
ENSG00000073008,9,9,12,4,14,123
ENSG00000073050,474,412,645,218,232,277
ENSG00000073060,88,70,251,55,85,348
ENSG00000073111,60,62,69,18,47,660
ENSG00000073146,5,2,2,0,7,0
ENSG00000073150,3,5,6,3,3,10
ENSG00000073169,571,420,846,435,535,493
ENSG00000073282,28,21,61,25,18,7
ENSG00000073331,632,463,577,261,570,243
ENSG00000073350,130,92,192,57,66,74
ENSG00000073417,4188,3126,5318,2291,3585,1267
ENSG00000073464,3,2,4,4,1,0
ENSG00000073536,40,46,104,162,418,287
ENSG00000073578,2753,1911,2280,779,817,463
ENSG00000073584,1128,886,1469,879,1094,1642
ENSG00000073598,0,1,1,0,1,0
ENSG00000073605,148,92,146,61,64,61
ENSG00000073614,5638,3866,5323,1623,1749,765
ENSG00000073670,20,5,9,2,0,4
ENSG00000073711,25,19,61,31,47,15
ENSG00000073712,41,12,84,29,37,1
ENSG00000073734,0,0,0,0,1,0
ENSG00000073737,5,2,5,4,5,20
ENSG00000073756,3,2,8,9,7,0
ENSG00000073792,103,54,64,18,27,9
ENSG00000073803,48,48,196,93,83,78
ENSG00000073849,733,575,3381,3422,4808,1749
ENSG00000073861,181,127,217,130,1447,479
ENSG00000073910,921,636,779,306,349,38
ENSG00000073921,6654,4698,9613,4031,5918,2482
ENSG00000073969,403,336,400,174,265,246
ENSG00000074047,2,2,1,0,1,3
ENSG00000074054,7520,5461,10307,4402,4475,2234
ENSG00000074071,14,18,9,8,13,44
ENSG00000074181,4,1,4,1,1,0
ENSG00000074201,1234,907,1492,707,1601,873
ENSG00000074211,3,4,8,1,6,1
ENSG00000074219,0,0,2,1,0,0
ENSG00000074266,1307,868,1385,456,687,1062
ENSG00000074276,141,118,171,74,68,29
ENSG00000074317,0,0,2,0,0,0
ENSG00000074319,1824,1264,2475,890,872,326
ENSG00000074356,491,374,634,334,510,245
ENSG00000074370,1468,1049,1914,730,485,401
ENSG00000074410,1,1,0,1,4,1
ENSG00000074416,23,20,21,26,46,35
ENSG00000074527,20,19,118,46,34,0
ENSG00000074582,2,6,18,17,41,84
